patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
998,Group_0_Name_25,[ 40832 165280],40832,165280,671,50176,49505
1002,Group_0_Name_27,[ 40832 166176],40832,166176,5952,50176,44224
1003,Group_0_Name_27,[ 40832 166400],40832,166400,1724,50176,48452
1003,Group_0_Name_28,[ 40832 166400],40832,166400,5982,50176,44194
1004,Group_0_Name_28,[ 40832 166624],40832,166624,4814,50176,45362
1013,Group_0_Name_25,[ 41056 164608],41056,164608,4500,50176,45676
1014,Group_0_Name_25,[ 41056 164832],41056,164832,16522,50176,33654
1015,Group_0_Name_25,[ 41056 165056],41056,165056,29795,50176,20381
1016,Group_0_Name_25,[ 41056 165280],41056,165280,29879,50176,20297
1017,Group_0_Name_26,[ 41056 165504],41056,165504,20661,50176,29515
1018,Group_0_Name_26,[ 41056 165728],41056,165728,30277,50176,19899
1018,Group_0_Name_27,[ 41056 165728],41056,165728,72,50176,50104
1019,Group_0_Name_27,[ 41056 165952],41056,165952,37587,50176,12589
1020,Group_0_Name_27,[ 41056 166176],41056,166176,47466,50176,2710
1021,Group_0_Name_27,[ 41056 166400],41056,166400,6996,50176,43180
1021,Group_0_Name_28,[ 41056 166400],41056,166400,1861,50176,48315
1022,Group_0_Name_28,[ 41056 166624],41056,166624,1599,50176,48577
1036,Group_0_Name_23,[ 41280 164384],41280,164384,7420,50176,42756
1037,Group_0_Name_23,[ 41280 164608],41280,164608,870,50176,49306
1037,Group_0_Name_24,[ 41280 164608],41280,164608,9747,50176,40429
1037,Group_0_Name_25,[ 41280 164608],41280,164608,884,50176,49292
1038,Group_0_Name_24,[ 41280 164832],41280,164832,7281,50176,42895
1038,Group_0_Name_25,[ 41280 164832],41280,164832,18623,50176,31553
1039,Group_0_Name_25,[ 41280 165056],41280,165056,10113,50176,40063
1040,Group_0_Name_26,[ 41280 165280],41280,165280,508,50176,49668
1041,Group_0_Name_26,[ 41280 165504],41280,165504,30295,50176,19881
1042,Group_0_Name_26,[ 41280 165728],41280,165728,17997,50176,32179
1043,Group_0_Name_27,[ 41280 165952],41280,165952,1589,50176,48587
1044,Group_0_Name_27,[ 41280 166176],41280,166176,7028,50176,43148
1045,Group_0_Name_27,[ 41280 166400],41280,166400,25,50176,50151
1061,Group_0_Name_29,[ 41504 163712],41504,163712,9999,50176,40177
1061,Group_0_Name_30,[ 41504 163712],41504,163712,1058,50176,49118
1062,Group_0_Name_30,[ 41504 163936],41504,163936,51,50176,50125
1089,Group_0_Name_29,[ 41728 163712],41728,163712,2318,50176,47858
1089,Group_0_Name_30,[ 41728 163712],41728,163712,14016,50176,36160
1089,Group_0_Name_31,[ 41728 163712],41728,163712,11,50176,50165
1090,Group_0_Name_30,[ 41728 163936],41728,163936,37,50176,50139
1090,Group_0_Name_32,[ 41728 163936],41728,163936,7036,50176,43140
1090,Group_0_Name_33,[ 41728 163936],41728,163936,4104,50176,46072
1091,Group_0_Name_33,[ 41728 164160],41728,164160,2641,50176,47535
1118,Group_0_Name_34,[ 41952 163264],41952,163264,2254,50176,47922
1120,Group_0_Name_31,[ 41952 163712],41952,163712,22736,50176,27440
1150,Group_0_Name_35,[ 42176 162816],42176,162816,10653,50176,39523
1151,Group_0_Name_35,[ 42176 163040],42176,163040,1634,50176,48542
1152,Group_0_Name_34,[ 42176 163264],42176,163264,17250,50176,32926
1153,Group_0_Name_34,[ 42176 163488],42176,163488,2403,50176,47773
1221,Group_0_Name_36,[ 42624 162144],42624,162144,5179,50176,44997
1656,Group_0_Name_37,[ 44640 159232],44640,159232,7389,50176,42787
1657,Group_0_Name_40,[ 44640 159456],44640,159456,4314,50176,45862
1713,Group_0_Name_37,[ 44864 159008],44864,159008,4237,50176,45939
1714,Group_0_Name_37,[ 44864 159232],44864,159232,19179,50176,30997
1715,Group_0_Name_40,[ 44864 159456],44864,159456,292,50176,49884
