patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
31736,Group_0_NameTumor1,[80704 68832],80704,68832,1757,50176,48419
31745,Group_0_NameTumor1,[80704 70848],80704,70848,4147,50176,46029
31746,Group_0_NameTumor1,[80704 71072],80704,71072,18578,50176,31598
31747,Group_0_NameTumor1,[80704 71296],80704,71296,27993,50176,22183
31748,Group_0_NameTumor1,[80704 71520],80704,71520,32544,50176,17632
31749,Group_0_NameTumor1,[80704 71744],80704,71744,1637,50176,48539
32025,Group_0_NameTumor1,[80928 67936],80928,67936,210,50176,49966
32026,Group_0_NameTumor1,[80928 68160],80928,68160,30,50176,50146
32027,Group_0_NameTumor1,[80928 68384],80928,68384,1429,50176,48747
32028,Group_0_NameTumor1,[80928 68608],80928,68608,9924,50176,40252
32029,Group_0_NameTumor1,[80928 68832],80928,68832,41196,50176,8980
32030,Group_0_NameTumor1,[80928 69056],80928,69056,33905,50176,16271
32031,Group_0_NameTumor1,[80928 69280],80928,69280,985,50176,49191
32037,Group_0_NameTumor1,[80928 70624],80928,70624,14545,50176,35631
32038,Group_0_NameTumor1,[80928 70848],80928,70848,45041,50176,5135
32039,Group_0_NameTumor1,[80928 71072],80928,71072,50176,50176,0
32040,Group_0_NameTumor1,[80928 71296],80928,71296,46582,50176,3594
32041,Group_0_NameTumor1,[80928 71520],80928,71520,15537,50176,34639
32044,Group_0_NameTumor1,[80928 72192],80928,72192,2939,50176,47237
32314,Group_0_NameTumor1,[81152 66368],81152,66368,2677,50176,47499
32315,Group_0_NameTumor1,[81152 66592],81152,66592,13218,50176,36958
32316,Group_0_NameTumor1,[81152 66816],81152,66816,18509,50176,31667
32317,Group_0_NameTumor1,[81152 67040],81152,67040,33452,50176,16724
32318,Group_0_NameTumor1,[81152 67264],81152,67264,39826,50176,10350
32319,Group_0_NameTumor1,[81152 67488],81152,67488,39698,50176,10478
32320,Group_0_NameTumor1,[81152 67712],81152,67712,44042,50176,6134
32321,Group_0_NameTumor1,[81152 67936],81152,67936,47254,50176,2922
32322,Group_0_NameTumor1,[81152 68160],81152,68160,44325,50176,5851
32323,Group_0_NameTumor1,[81152 68384],81152,68384,46012,50176,4164
32324,Group_0_NameTumor1,[81152 68608],81152,68608,48312,50176,1864
32325,Group_0_NameTumor1,[81152 68832],81152,68832,17126,50176,33050
32326,Group_0_NameTumor1,[81152 69056],81152,69056,10383,50176,39793
32327,Group_0_NameTumor1,[81152 69280],81152,69280,40,50176,50136
32329,Group_0_NameTumor1,[81152 69728],81152,69728,1911,50176,48265
32330,Group_0_NameTumor1,[81152 69952],81152,69952,2179,50176,47997
32331,Group_0_NameTumor1,[81152 70176],81152,70176,6494,50176,43682
32332,Group_0_NameTumor1,[81152 70400],81152,70400,29148,50176,21028
32333,Group_0_NameTumor1,[81152 70624],81152,70624,49875,50176,301
32334,Group_0_NameTumor1,[81152 70848],81152,70848,50176,50176,0
32335,Group_0_NameTumor1,[81152 71072],81152,71072,47870,50176,2306
32336,Group_0_NameTumor1,[81152 71296],81152,71296,24973,50176,25203
32339,Group_0_NameTumor1,[81152 71968],81152,71968,20590,50176,29586
32340,Group_0_NameTumor1,[81152 72192],81152,72192,48845,50176,1331
32341,Group_0_NameTumor1,[81152 72416],81152,72416,20984,50176,29192
32613,Group_0_NameTumor1,[81376 66368],81376,66368,2398,50176,47778
32614,Group_0_NameTumor1,[81376 66592],81376,66592,20022,50176,30154
32615,Group_0_NameTumor1,[81376 66816],81376,66816,31445,50176,18731
32616,Group_0_NameTumor1,[81376 67040],81376,67040,41756,50176,8420
32617,Group_0_NameTumor1,[81376 67264],81376,67264,45558,50176,4618
32618,Group_0_NameTumor1,[81376 67488],81376,67488,49053,50176,1123
32619,Group_0_NameTumor1,[81376 67712],81376,67712,48807,50176,1369
32620,Group_0_NameTumor1,[81376 67936],81376,67936,50091,50176,85
32621,Group_0_NameTumor1,[81376 68160],81376,68160,50176,50176,0
32622,Group_0_NameTumor1,[81376 68384],81376,68384,50176,50176,0
32623,Group_0_NameTumor1,[81376 68608],81376,68608,50176,50176,0
32624,Group_0_NameTumor1,[81376 68832],81376,68832,50176,50176,0
32625,Group_0_NameTumor1,[81376 69056],81376,69056,45893,50176,4283
32626,Group_0_NameTumor1,[81376 69280],81376,69280,25496,50176,24680
32627,Group_0_NameTumor1,[81376 69504],81376,69504,12488,50176,37688
32628,Group_0_NameTumor1,[81376 69728],81376,69728,43121,50176,7055
32629,Group_0_NameTumor1,[81376 69952],81376,69952,49529,50176,647
32630,Group_0_NameTumor1,[81376 70176],81376,70176,49836,50176,340
32631,Group_0_NameTumor1,[81376 70400],81376,70400,50176,50176,0
32632,Group_0_NameTumor1,[81376 70624],81376,70624,50176,50176,0
32633,Group_0_NameTumor1,[81376 70848],81376,70848,50176,50176,0
32634,Group_0_NameTumor1,[81376 71072],81376,71072,49369,50176,807
32635,Group_0_NameTumor1,[81376 71296],81376,71296,16948,50176,33228
32636,Group_0_NameTumor1,[81376 71520],81376,71520,8577,50176,41599
32637,Group_0_NameTumor1,[81376 71744],81376,71744,21380,50176,28796
32638,Group_0_NameTumor1,[81376 71968],81376,71968,49551,50176,625
32639,Group_0_NameTumor1,[81376 72192],81376,72192,50176,50176,0
32640,Group_0_NameTumor1,[81376 72416],81376,72416,39633,50176,10543
32641,Group_0_NameTumor1,[81376 72640],81376,72640,39,50176,50137
32915,Group_0_NameTumor1,[81600 67264],81600,67264,7431,50176,42745
32916,Group_0_NameTumor1,[81600 67488],81600,67488,27904,50176,22272
32917,Group_0_NameTumor1,[81600 67712],81600,67712,9413,50176,40763
32918,Group_0_NameTumor1,[81600 67936],81600,67936,40792,50176,9384
32919,Group_0_NameTumor1,[81600 68160],81600,68160,34468,50176,15708
32920,Group_0_NameTumor1,[81600 68384],81600,68384,47639,50176,2537
32921,Group_0_NameTumor1,[81600 68608],81600,68608,50176,50176,0
