patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
263,Group_0_Name_0,[ 53536 176192],53536,176192,3610,50176,46566
264,Group_0_Name_0,[ 53536 176416],53536,176416,2913,50176,47263
300,Group_0_Name_5,[ 53760 174400],53760,174400,7971,50176,42205
301,Group_0_Name_5,[ 53760 174624],53760,174624,42849,50176,7327
302,Group_0_Name_5,[ 53760 174848],53760,174848,25426,50176,24750
308,Group_0_Name_0,[ 53760 176192],53760,176192,43008,50176,7168
309,Group_0_Name_0,[ 53760 176416],53760,176416,37470,50176,12706
310,Group_0_Name_0,[ 53760 176640],53760,176640,906,50176,49270
311,Group_0_Name_0,[ 53760 176864],53760,176864,7214,50176,42962
348,Group_0_Name_5,[ 53984 174400],53984,174400,23260,50176,26916
349,Group_0_Name_5,[ 53984 174624],53984,174624,50176,50176,0
350,Group_0_Name_5,[ 53984 174848],53984,174848,49912,50176,264
351,Group_0_Name_5,[ 53984 175072],53984,175072,24584,50176,25592
352,Group_0_Name_5,[ 53984 175296],53984,175296,6619,50176,43557
354,Group_0_Name_0,[ 53984 175744],53984,175744,5219,50176,44957
355,Group_0_Name_0,[ 53984 175968],53984,175968,12298,50176,37878
356,Group_0_Name_0,[ 53984 176192],53984,176192,40826,50176,9350
357,Group_0_Name_0,[ 53984 176416],53984,176416,50176,50176,0
358,Group_0_Name_0,[ 53984 176640],53984,176640,44461,50176,5715
359,Group_0_Name_0,[ 53984 176864],53984,176864,50146,50176,30
360,Group_0_Name_0,[ 53984 177088],53984,177088,27306,50176,22870
400,Group_0_Name_5,[ 54208 174400],54208,174400,34729,50176,15447
401,Group_0_Name_5,[ 54208 174624],54208,174624,50176,50176,0
402,Group_0_Name_5,[ 54208 174848],54208,174848,50176,50176,0
403,Group_0_Name_5,[ 54208 175072],54208,175072,48885,50176,1291
404,Group_0_Name_5,[ 54208 175296],54208,175296,9663,50176,40513
406,Group_0_Name_0,[ 54208 175744],54208,175744,19195,50176,30981
407,Group_0_Name_0,[ 54208 175968],54208,175968,50176,50176,0
408,Group_0_Name_0,[ 54208 176192],54208,176192,50176,50176,0
409,Group_0_Name_0,[ 54208 176416],54208,176416,50176,50176,0
410,Group_0_Name_0,[ 54208 176640],54208,176640,50176,50176,0
411,Group_0_Name_0,[ 54208 176864],54208,176864,50176,50176,0
412,Group_0_Name_0,[ 54208 177088],54208,177088,22051,50176,28125
454,Group_0_Name_5,[ 54432 174400],54432,174400,27199,50176,22977
455,Group_0_Name_5,[ 54432 174624],54432,174624,50176,50176,0
456,Group_0_Name_5,[ 54432 174848],54432,174848,49855,50176,321
457,Group_0_Name_5,[ 54432 175072],54432,175072,20171,50176,30005
460,Group_0_Name_0,[ 54432 175744],54432,175744,15636,50176,34540
461,Group_0_Name_0,[ 54432 175968],54432,175968,50176,50176,0
462,Group_0_Name_0,[ 54432 176192],54432,176192,50176,50176,0
463,Group_0_Name_0,[ 54432 176416],54432,176416,50176,50176,0
464,Group_0_Name_0,[ 54432 176640],54432,176640,50176,50176,0
465,Group_0_Name_0,[ 54432 176864],54432,176864,29624,50176,20552
466,Group_0_Name_0,[ 54432 177088],54432,177088,10,50176,50166
476,Group_0_Name_0,[ 54432 179328],54432,179328,4574,50176,45602
477,Group_0_Name_0,[ 54432 179552],54432,179552,3186,50176,46990
510,Group_0_Name_5,[ 54656 174400],54656,174400,2976,50176,47200
511,Group_0_Name_5,[ 54656 174624],54656,174624,21624,50176,28552
512,Group_0_Name_5,[ 54656 174848],54656,174848,13146,50176,37030
516,Group_0_Name_0,[ 54656 175744],54656,175744,7929,50176,42247
517,Group_0_Name_0,[ 54656 175968],54656,175968,49425,50176,751
518,Group_0_Name_0,[ 54656 176192],54656,176192,50176,50176,0
519,Group_0_Name_0,[ 54656 176416],54656,176416,50176,50176,0
520,Group_0_Name_0,[ 54656 176640],54656,176640,50176,50176,0
521,Group_0_Name_0,[ 54656 176864],54656,176864,33299,50176,16877
522,Group_0_Name_0,[ 54656 177088],54656,177088,17447,50176,32729
523,Group_0_Name_0,[ 54656 177312],54656,177312,10856,50176,39320
524,Group_0_Name_0,[ 54656 177536],54656,177536,6968,50176,43208
525,Group_0_Name_0,[ 54656 177760],54656,177760,50,50176,50126
526,Group_0_Name_0,[ 54656 177984],54656,177984,6249,50176,43927
527,Group_0_Name_0,[ 54656 178208],54656,178208,8719,50176,41457
528,Group_0_Name_0,[ 54656 178432],54656,178432,2591,50176,47585
529,Group_0_Name_0,[ 54656 178656],54656,178656,6741,50176,43435
530,Group_0_Name_0,[ 54656 178880],54656,178880,17492,50176,32684
531,Group_0_Name_0,[ 54656 179104],54656,179104,235,50176,49941
532,Group_0_Name_0,[ 54656 179328],54656,179328,43921,50176,6255
533,Group_0_Name_0,[ 54656 179552],54656,179552,46583,50176,3593
534,Group_0_Name_0,[ 54656 179776],54656,179776,24863,50176,25313
535,Group_0_Name_0,[ 54656 180000],54656,180000,4899,50176,45277
562,Group_0_Name_3,[ 54880 173280],54880,173280,1003,50176,49173
563,Group_0_Name_3,[ 54880 173504],54880,173504,140,50176,50036
564,Group_0_Name_3,[ 54880 173728],54880,173728,10961,50176,39215
565,Group_0_Name_3,[ 54880 173952],54880,173952,30639,50176,19537
566,Group_0_Name_3,[ 54880 174176],54880,174176,30707,50176,19469
567,Group_0_Name_3,[ 54880 174400],54880,174400,22452,50176,27724
568,Group_0_Name_3,[ 54880 174624],54880,174624,6326,50176,43850
574,Group_0_Name_0,[ 54880 175968],54880,175968,7125,50176,43051
575,Group_0_Name_0,[ 54880 176192],54880,176192,15273,50176,34903
576,Group_0_Name_0,[ 54880 176416],54880,176416,27714,50176,22462
577,Group_0_Name_0,[ 54880 176640],54880,176640,22056,50176,28120
578,Group_0_Name_0,[ 54880 176864],54880,176864,42248,50176,7928
579,Group_0_Name_0,[ 54880 177088],54880,177088,50176,50176,0
580,Group_0_Name_0,[ 54880 177312],54880,177312,50176,50176,0
581,Group_0_Name_0,[ 54880 177536],54880,177536,50176,50176,0
582,Group_0_Name_0,[ 54880 177760],54880,177760,40801,50176,9375
583,Group_0_Name_0,[ 54880 177984],54880,177984,49814,50176,362
584,Group_0_Name_0,[ 54880 178208],54880,178208,50176,50176,0
585,Group_0_Name_0,[ 54880 178432],54880,178432,50078,50176,98
586,Group_0_Name_0,[ 54880 178656],54880,178656,48536,50176,1640
587,Group_0_Name_0,[ 54880 178880],54880,178880,49821,50176,355
588,Group_0_Name_0,[ 54880 179104],54880,179104,40788,50176,9388
589,Group_0_Name_0,[ 54880 179328],54880,179328,50176,50176,0
590,Group_0_Name_0,[ 54880 179552],54880,179552,50176,50176,0
591,Group_0_Name_0,[ 54880 179776],54880,179776,50176,50176,0
592,Group_0_Name_0,[ 54880 180000],54880,180000,49863,50176,313
593,Group_0_Name_0,[ 54880 180224],54880,180224,20599,50176,29577
595,Group_0_Name_0,[ 54880 180672],54880,180672,17610,50176,32566
596,Group_0_Name_0,[ 54880 180896],54880,180896,34054,50176,16122
597,Group_0_Name_0,[ 54880 181120],54880,181120,17107,50176,33069
598,Group_0_Name_0,[ 54880 181344],54880,181344,50,50176,50126
621,Group_0_Name_3,[ 55104 173280],55104,173280,41684,50176,8492
622,Group_0_Name_3,[ 55104 173504],55104,173504,47354,50176,2822
623,Group_0_Name_3,[ 55104 173728],55104,173728,50176,50176,0
624,Group_0_Name_3,[ 55104 173952],55104,173952,50176,50176,0
625,Group_0_Name_3,[ 55104 174176],55104,174176,50176,50176,0
626,Group_0_Name_3,[ 55104 174400],55104,174400,50176,50176,0
627,Group_0_Name_3,[ 55104 174624],55104,174624,42564,50176,7612
628,Group_0_Name_3,[ 55104 174848],55104,174848,24933,50176,25243
629,Group_0_Name_3,[ 55104 175072],55104,175072,7338,50176,42838
631,Group_0_Name_0,[ 55104 175520],55104,175520,12346,50176,37830
632,Group_0_Name_0,[ 55104 175744],55104,175744,41690,50176,8486
633,Group_0_Name_0,[ 55104 175968],55104,175968,39094,50176,11082
634,Group_0_Name_0,[ 55104 176192],55104,176192,26679,50176,23497
635,Group_0_Name_0,[ 55104 176416],55104,176416,24797,50176,25379
636,Group_0_Name_0,[ 55104 176640],55104,176640,28103,50176,22073
637,Group_0_Name_0,[ 55104 176864],55104,176864,48301,50176,1875
638,Group_0_Name_0,[ 55104 177088],55104,177088,50176,50176,0
639,Group_0_Name_0,[ 55104 177312],55104,177312,50176,50176,0
640,Group_0_Name_0,[ 55104 177536],55104,177536,50176,50176,0
641,Group_0_Name_0,[ 55104 177760],55104,177760,50176,50176,0
642,Group_0_Name_0,[ 55104 177984],55104,177984,50176,50176,0
643,Group_0_Name_0,[ 55104 178208],55104,178208,50176,50176,0
644,Group_0_Name_0,[ 55104 178432],55104,178432,50176,50176,0
645,Group_0_Name_0,[ 55104 178656],55104,178656,50176,50176,0
646,Group_0_Name_0,[ 55104 178880],55104,178880,50176,50176,0
647,Group_0_Name_0,[ 55104 179104],55104,179104,50176,50176,0
648,Group_0_Name_0,[ 55104 179328],55104,179328,50176,50176,0
649,Group_0_Name_0,[ 55104 179552],55104,179552,50176,50176,0
650,Group_0_Name_0,[ 55104 179776],55104,179776,50176,50176,0
651,Group_0_Name_0,[ 55104 180000],55104,180000,50176,50176,0
652,Group_0_Name_0,[ 55104 180224],55104,180224,49785,50176,391
653,Group_0_Name_0,[ 55104 180448],55104,180448,26158,50176,24018
654,Group_0_Name_0,[ 55104 180672],55104,180672,48517,50176,1659
655,Group_0_Name_0,[ 55104 180896],55104,180896,50176,50176,0
656,Group_0_Name_0,[ 55104 181120],55104,181120,50176,50176,0
657,Group_0_Name_0,[ 55104 181344],55104,181344,36608,50176,13568
658,Group_0_Name_0,[ 55104 181568],55104,181568,31028,50176,19148
659,Group_0_Name_0,[ 55104 181792],55104,181792,44473,50176,5703
660,Group_0_Name_0,[ 55104 182016],55104,182016,44651,50176,5525
661,Group_0_Name_0,[ 55104 182240],55104,182240,23471,50176,26705
662,Group_0_Name_0,[ 55104 182464],55104,182464,4312,50176,45864
681,Group_0_Name_3,[ 55328 173280],55328,173280,16895,50176,33281
682,Group_0_Name_3,[ 55328 173504],55328,173504,50061,50176,115
683,Group_0_Name_3,[ 55328 173728],55328,173728,50176,50176,0
684,Group_0_Name_3,[ 55328 173952],55328,173952,50176,50176,0
685,Group_0_Name_3,[ 55328 174176],55328,174176,50176,50176,0
686,Group_0_Name_3,[ 55328 174400],55328,174400,50176,50176,0
687,Group_0_Name_3,[ 55328 174624],55328,174624,50176,50176,0
688,Group_0_Name_3,[ 55328 174848],55328,174848,50176,50176,0
689,Group_0_Name_3,[ 55328 175072],55328,175072,30906,50176,19270
691,Group_0_Name_0,[ 55328 175520],55328,175520,42416,50176,7760
692,Group_0_Name_0,[ 55328 175744],55328,175744,50176,50176,0
693,Group_0_Name_0,[ 55328 175968],55328,175968,50176,50176,0
694,Group_0_Name_0,[ 55328 176192],55328,176192,50176,50176,0
695,Group_0_Name_0,[ 55328 176416],55328,176416,50176,50176,0
696,Group_0_Name_0,[ 55328 176640],55328,176640,50176,50176,0
697,Group_0_Name_0,[ 55328 176864],55328,176864,50176,50176,0
698,Group_0_Name_0,[ 55328 177088],55328,177088,50176,50176,0
699,Group_0_Name_0,[ 55328 177312],55328,177312,50176,50176,0
700,Group_0_Name_0,[ 55328 177536],55328,177536,50176,50176,0
701,Group_0_Name_0,[ 55328 177760],55328,177760,50176,50176,0
702,Group_0_Name_0,[ 55328 177984],55328,177984,50176,50176,0
703,Group_0_Name_0,[ 55328 178208],55328,178208,50176,50176,0
704,Group_0_Name_0,[ 55328 178432],55328,178432,50176,50176,0
705,Group_0_Name_0,[ 55328 178656],55328,178656,50176,50176,0
706,Group_0_Name_0,[ 55328 178880],55328,178880,50176,50176,0
707,Group_0_Name_0,[ 55328 179104],55328,179104,50176,50176,0
708,Group_0_Name_0,[ 55328 179328],55328,179328,50176,50176,0
709,Group_0_Name_0,[ 55328 179552],55328,179552,50176,50176,0
710,Group_0_Name_0,[ 55328 179776],55328,179776,50176,50176,0
711,Group_0_Name_0,[ 55328 180000],55328,180000,50176,50176,0
712,Group_0_Name_0,[ 55328 180224],55328,180224,50176,50176,0
713,Group_0_Name_0,[ 55328 180448],55328,180448,50176,50176,0
714,Group_0_Name_0,[ 55328 180672],55328,180672,50176,50176,0
715,Group_0_Name_0,[ 55328 180896],55328,180896,50176,50176,0
716,Group_0_Name_0,[ 55328 181120],55328,181120,50176,50176,0
717,Group_0_Name_0,[ 55328 181344],55328,181344,50176,50176,0
718,Group_0_Name_0,[ 55328 181568],55328,181568,50176,50176,0
719,Group_0_Name_0,[ 55328 181792],55328,181792,50176,50176,0
720,Group_0_Name_0,[ 55328 182016],55328,182016,50176,50176,0
721,Group_0_Name_0,[ 55328 182240],55328,182240,50176,50176,0
722,Group_0_Name_0,[ 55328 182464],55328,182464,31256,50176,18920
737,Group_0_Name_3,[ 55552 171936],55552,171936,147,50176,50029
738,Group_0_Name_3,[ 55552 172160],55552,172160,6045,50176,44131
739,Group_0_Name_3,[ 55552 172384],55552,172384,19188,50176,30988
740,Group_0_Name_3,[ 55552 172608],55552,172608,22464,50176,27712
741,Group_0_Name_3,[ 55552 172832],55552,172832,589,50176,49587
743,Group_0_Name_3,[ 55552 173280],55552,173280,5535,50176,44641
744,Group_0_Name_3,[ 55552 173504],55552,173504,48422,50176,1754
745,Group_0_Name_3,[ 55552 173728],55552,173728,50176,50176,0
746,Group_0_Name_3,[ 55552 173952],55552,173952,50176,50176,0
747,Group_0_Name_3,[ 55552 174176],55552,174176,50176,50176,0
748,Group_0_Name_3,[ 55552 174400],55552,174400,43958,50176,6218
749,Group_0_Name_3,[ 55552 174624],55552,174624,39818,50176,10358
750,Group_0_Name_3,[ 55552 174848],55552,174848,36147,50176,14029
751,Group_0_Name_0,[ 55552 175072],55552,175072,6794,50176,43382
751,Group_0_Name_3,[ 55552 175072],55552,175072,9608,50176,40568
752,Group_0_Name_0,[ 55552 175296],55552,175296,38276,50176,11900
753,Group_0_Name_0,[ 55552 175520],55552,175520,50161,50176,15
754,Group_0_Name_0,[ 55552 175744],55552,175744,50176,50176,0
755,Group_0_Name_0,[ 55552 175968],55552,175968,50176,50176,0
756,Group_0_Name_0,[ 55552 176192],55552,176192,50176,50176,0
757,Group_0_Name_0,[ 55552 176416],55552,176416,50176,50176,0
758,Group_0_Name_0,[ 55552 176640],55552,176640,50176,50176,0
759,Group_0_Name_0,[ 55552 176864],55552,176864,50176,50176,0
760,Group_0_Name_0,[ 55552 177088],55552,177088,50176,50176,0
761,Group_0_Name_0,[ 55552 177312],55552,177312,50176,50176,0
762,Group_0_Name_0,[ 55552 177536],55552,177536,50176,50176,0
763,Group_0_Name_0,[ 55552 177760],55552,177760,50176,50176,0
764,Group_0_Name_0,[ 55552 177984],55552,177984,50176,50176,0
765,Group_0_Name_0,[ 55552 178208],55552,178208,50176,50176,0
766,Group_0_Name_0,[ 55552 178432],55552,178432,50176,50176,0
767,Group_0_Name_0,[ 55552 178656],55552,178656,50176,50176,0
768,Group_0_Name_0,[ 55552 178880],55552,178880,50176,50176,0
769,Group_0_Name_0,[ 55552 179104],55552,179104,50176,50176,0
770,Group_0_Name_0,[ 55552 179328],55552,179328,50176,50176,0
771,Group_0_Name_0,[ 55552 179552],55552,179552,50176,50176,0
772,Group_0_Name_0,[ 55552 179776],55552,179776,50176,50176,0
773,Group_0_Name_0,[ 55552 180000],55552,180000,50176,50176,0
774,Group_0_Name_0,[ 55552 180224],55552,180224,50176,50176,0
775,Group_0_Name_0,[ 55552 180448],55552,180448,50176,50176,0
776,Group_0_Name_0,[ 55552 180672],55552,180672,50176,50176,0
777,Group_0_Name_0,[ 55552 180896],55552,180896,50176,50176,0
778,Group_0_Name_0,[ 55552 181120],55552,181120,50176,50176,0
779,Group_0_Name_0,[ 55552 181344],55552,181344,50176,50176,0
780,Group_0_Name_0,[ 55552 181568],55552,181568,50176,50176,0
781,Group_0_Name_0,[ 55552 181792],55552,181792,50176,50176,0
782,Group_0_Name_0,[ 55552 182016],55552,182016,50176,50176,0
783,Group_0_Name_0,[ 55552 182240],55552,182240,40255,50176,9921
784,Group_0_Name_0,[ 55552 182464],55552,182464,11538,50176,38638
785,Group_0_Name_0,[ 55552 182688],55552,182688,11363,50176,38813
786,Group_0_Name_0,[ 55552 182912],55552,182912,10015,50176,40161
801,Group_0_Name_3,[ 55776 171936],55776,171936,20724,50176,29452
802,Group_0_Name_3,[ 55776 172160],55776,172160,50176,50176,0
803,Group_0_Name_3,[ 55776 172384],55776,172384,50176,50176,0
804,Group_0_Name_3,[ 55776 172608],55776,172608,50176,50176,0
805,Group_0_Name_3,[ 55776 172832],55776,172832,35515,50176,14661
806,Group_0_Name_3,[ 55776 173056],55776,173056,35814,50176,14362
807,Group_0_Name_3,[ 55776 173280],55776,173280,47406,50176,2770
808,Group_0_Name_3,[ 55776 173504],55776,173504,50176,50176,0
809,Group_0_Name_3,[ 55776 173728],55776,173728,48641,50176,1535
810,Group_0_Name_3,[ 55776 173952],55776,173952,46484,50176,3692
811,Group_0_Name_3,[ 55776 174176],55776,174176,50176,50176,0
812,Group_0_Name_3,[ 55776 174400],55776,174400,50176,50176,0
813,Group_0_Name_3,[ 55776 174624],55776,174624,25135,50176,25041
814,Group_0_Name_0,[ 55776 174848],55776,174848,1292,50176,48884
815,Group_0_Name_0,[ 55776 175072],55776,175072,35416,50176,14760
816,Group_0_Name_0,[ 55776 175296],55776,175296,50176,50176,0
817,Group_0_Name_0,[ 55776 175520],55776,175520,50176,50176,0
818,Group_0_Name_0,[ 55776 175744],55776,175744,50176,50176,0
819,Group_0_Name_0,[ 55776 175968],55776,175968,50176,50176,0
820,Group_0_Name_0,[ 55776 176192],55776,176192,50176,50176,0
821,Group_0_Name_0,[ 55776 176416],55776,176416,50176,50176,0
822,Group_0_Name_0,[ 55776 176640],55776,176640,50176,50176,0
823,Group_0_Name_0,[ 55776 176864],55776,176864,50176,50176,0
824,Group_0_Name_0,[ 55776 177088],55776,177088,50176,50176,0
825,Group_0_Name_0,[ 55776 177312],55776,177312,50176,50176,0
826,Group_0_Name_0,[ 55776 177536],55776,177536,50176,50176,0
