patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
35872,Group_1_Name_1,[14880 73888],14880,73888,1134,50176,49042
35873,Group_1_Name_1,[14880 74112],14880,74112,2850,50176,47326
35874,Group_1_Name_1,[14880 74336],14880,74336,12,50176,50164
35987,Group_1_Name_1,[15104 72992],15104,72992,8302,50176,41874
35988,Group_1_Name_1,[15104 73216],15104,73216,21665,50176,28511
35989,Group_1_Name_1,[15104 73440],15104,73440,34248,50176,15928
35990,Group_1_Name_1,[15104 73664],15104,73664,41294,50176,8882
35991,Group_1_Name_1,[15104 73888],15104,73888,48352,50176,1824
35992,Group_1_Name_1,[15104 74112],15104,74112,50176,50176,0
35993,Group_1_Name_1,[15104 74336],15104,74336,37978,50176,12198
35994,Group_1_Name_1,[15104 74560],15104,74560,6506,50176,43670
36010,Group_1_Name_1,[15104 78144],15104,78144,3449,50176,46727
36112,Group_1_Name_1,[15328 72768],15328,72768,23090,50176,27086
36113,Group_1_Name_1,[15328 72992],15328,72992,50151,50176,25
36114,Group_1_Name_1,[15328 73216],15328,73216,50176,50176,0
36115,Group_1_Name_1,[15328 73440],15328,73440,50176,50176,0
36116,Group_1_Name_1,[15328 73664],15328,73664,50176,50176,0
36117,Group_1_Name_1,[15328 73888],15328,73888,50176,50176,0
36118,Group_1_Name_1,[15328 74112],15328,74112,50176,50176,0
36119,Group_1_Name_1,[15328 74336],15328,74336,50176,50176,0
36120,Group_1_Name_1,[15328 74560],15328,74560,46894,50176,3282
36121,Group_1_Name_1,[15328 74784],15328,74784,27808,50176,22368
36122,Group_1_Name_1,[15328 75008],15328,75008,14127,50176,36049
36123,Group_1_Name_1,[15328 75232],15328,75232,5804,50176,44372
36124,Group_1_Name_1,[15328 75456],15328,75456,5152,50176,45024
36125,Group_1_Name_1,[15328 75680],15328,75680,1050,50176,49126
36136,Group_1_Name_1,[15328 78144],15328,78144,18063,50176,32113
36137,Group_1_Name_1,[15328 78368],15328,78368,2541,50176,47635
36241,Group_1_Name_1,[15552 72544],15552,72544,16133,50176,34043
36242,Group_1_Name_1,[15552 72768],15552,72768,49581,50176,595
36243,Group_1_Name_1,[15552 72992],15552,72992,50176,50176,0
36244,Group_1_Name_1,[15552 73216],15552,73216,50176,50176,0
36245,Group_1_Name_1,[15552 73440],15552,73440,50176,50176,0
36246,Group_1_Name_1,[15552 73664],15552,73664,50176,50176,0
36247,Group_1_Name_1,[15552 73888],15552,73888,50176,50176,0
36248,Group_1_Name_1,[15552 74112],15552,74112,50176,50176,0
36249,Group_1_Name_1,[15552 74336],15552,74336,50176,50176,0
36250,Group_1_Name_1,[15552 74560],15552,74560,50176,50176,0
