patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
35673,Group_0_Name_1,[74976 76160],74976,76160,4016,50176,46160
35674,Group_0_Name_1,[74976 76384],74976,76384,31944,50176,18232
35675,Group_0_Name_1,[74976 76608],74976,76608,25581,50176,24595
35676,Group_0_Name_1,[74976 76832],74976,76832,2073,50176,48103
35679,Group_0_Name_2,[74976 77504],74976,77504,18354,50176,31822
35680,Group_0_Name_2,[74976 77728],74976,77728,18501,50176,31675
35681,Group_0_Name_2,[74976 77952],74976,77952,4899,50176,45277
35684,Group_0_Name_1,[74976 78624],74976,78624,6119,50176,44057
35685,Group_0_Name_1,[74976 78848],74976,78848,12304,50176,37872
35807,Group_0_Name_1,[75200 75712],75200,75712,10060,50176,40116
35808,Group_0_Name_1,[75200 75936],75200,75936,38032,50176,12144
35809,Group_0_Name_1,[75200 76160],75200,76160,45846,50176,4330
35810,Group_0_Name_1,[75200 76384],75200,76384,50176,50176,0
35811,Group_0_Name_1,[75200 76608],75200,76608,50176,50176,0
35812,Group_0_Name_1,[75200 76832],75200,76832,21083,50176,29093
35815,Group_0_Name_2,[75200 77504],75200,77504,14946,50176,35230
35816,Group_0_Name_2,[75200 77728],75200,77728,24129,50176,26047
35817,Group_0_Name_2,[75200 77952],75200,77952,7219,50176,42957
35818,Group_0_Name_1,[75200 78176],75200,78176,8351,50176,41825
35819,Group_0_Name_1,[75200 78400],75200,78400,32859,50176,17317
35820,Group_0_Name_1,[75200 78624],75200,78624,41497,50176,8679
35821,Group_0_Name_1,[75200 78848],75200,78848,48663,50176,1513
35822,Group_0_Name_1,[75200 79072],75200,79072,2606,50176,47570
35940,Group_0_Name_1,[75424 75488],75424,75488,10134,50176,40042
35941,Group_0_Name_1,[75424 75712],75424,75712,48299,50176,1877
35942,Group_0_Name_1,[75424 75936],75424,75936,50176,50176,0
35943,Group_0_Name_1,[75424 76160],75424,76160,50176,50176,0
35944,Group_0_Name_1,[75424 76384],75424,76384,50176,50176,0
35945,Group_0_Name_1,[75424 76608],75424,76608,50176,50176,0
35946,Group_0_Name_1,[75424 76832],75424,76832,40468,50176,9708
35947,Group_0_Name_1,[75424 77056],75424,77056,2499,50176,47677
35948,Group_0_Name_1,[75424 77280],75424,77280,4259,50176,45917
35949,Group_0_Name_1,[75424 77504],75424,77504,30679,50176,19497
35950,Group_0_Name_1,[75424 77728],75424,77728,30215,50176,19961
35951,Group_0_Name_1,[75424 77952],75424,77952,34597,50176,15579
35952,Group_0_Name_1,[75424 78176],75424,78176,47525,50176,2651
35953,Group_0_Name_1,[75424 78400],75424,78400,50176,50176,0
35954,Group_0_Name_1,[75424 78624],75424,78624,50176,50176,0
35955,Group_0_Name_1,[75424 78848],75424,78848,46565,50176,3611
35956,Group_0_Name_1,[75424 79072],75424,79072,2013,50176,48163
36075,Group_0_Name_1,[75648 75488],75648,75488,29096,50176,21080
36076,Group_0_Name_1,[75648 75712],75648,75712,44417,50176,5759
36077,Group_0_Name_1,[75648 75936],75648,75936,38428,50176,11748
36078,Group_0_Name_1,[75648 76160],75648,76160,44615,50176,5561
36079,Group_0_Name_1,[75648 76384],75648,76384,50176,50176,0
36080,Group_0_Name_1,[75648 76608],75648,76608,50176,50176,0
36081,Group_0_Name_1,[75648 76832],75648,76832,50176,50176,0
36082,Group_0_Name_1,[75648 77056],75648,77056,41883,50176,8293
36083,Group_0_Name_1,[75648 77280],75648,77280,47437,50176,2739
36084,Group_0_Name_1,[75648 77504],75648,77504,50176,50176,0
36085,Group_0_Name_1,[75648 77728],75648,77728,50176,50176,0
36086,Group_0_Name_1,[75648 77952],75648,77952,50176,50176,0
36087,Group_0_Name_1,[75648 78176],75648,78176,50176,50176,0
36088,Group_0_Name_1,[75648 78400],75648,78400,50176,50176,0
36089,Group_0_Name_1,[75648 78624],75648,78624,38410,50176,11766
36090,Group_0_Name_1,[75648 78848],75648,78848,2065,50176,48111
36209,Group_0_Name_1,[75872 75488],75872,75488,3912,50176,46264
36210,Group_0_Name_1,[75872 75712],75872,75712,8055,50176,42121
36212,Group_0_Name_1,[75872 76160],75872,76160,21957,50176,28219
36213,Group_0_Name_1,[75872 76384],75872,76384,48062,50176,2114
36214,Group_0_Name_1,[75872 76608],75872,76608,50176,50176,0
36215,Group_0_Name_1,[75872 76832],75872,76832,50176,50176,0
36216,Group_0_Name_1,[75872 77056],75872,77056,50176,50176,0
36217,Group_0_Name_1,[75872 77280],75872,77280,50176,50176,0
36218,Group_0_Name_1,[75872 77504],75872,77504,50176,50176,0
36219,Group_0_Name_1,[75872 77728],75872,77728,50176,50176,0
36220,Group_0_Name_1,[75872 77952],75872,77952,50176,50176,0
36221,Group_0_Name_1,[75872 78176],75872,78176,50176,50176,0
36222,Group_0_Name_1,[75872 78400],75872,78400,19364,50176,30812
36223,Group_0_Name_1,[75872 78624],75872,78624,12444,50176,37732
36224,Group_0_Name_1,[75872 78848],75872,78848,1482,50176,48694
36346,Group_0_Name_1,[76096 76160],76096,76160,13467,50176,36709
