patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
17035,Group_0_Name_1,[ 57568 137472],57568,137472,10400,50176,39776
17036,Group_0_Name_1,[ 57568 137696],57568,137696,17859,50176,32317
17037,Group_0_Name_1,[ 57568 137920],57568,137920,655,50176,49521
17038,Group_0_Name_1,[ 57568 138144],57568,138144,6626,50176,43550
17039,Group_0_Name_1,[ 57568 138368],57568,138368,1962,50176,48214
17128,Group_0_Name_1,[ 57792 137248],57792,137248,8943,50176,41233
17129,Group_0_Name_1,[ 57792 137472],57792,137472,49923,50176,253
17130,Group_0_Name_1,[ 57792 137696],57792,137696,50176,50176,0
17131,Group_0_Name_1,[ 57792 137920],57792,137920,40253,50176,9923
17132,Group_0_Name_1,[ 57792 138144],57792,138144,50176,50176,0
17133,Group_0_Name_1,[ 57792 138368],57792,138368,9028,50176,41148
17214,Group_0_Name_1,[ 58016 137024],58016,137024,547,50176,49629
17215,Group_0_Name_1,[ 58016 137248],58016,137248,40720,50176,9456
17216,Group_0_Name_1,[ 58016 137472],58016,137472,50176,50176,0
17217,Group_0_Name_1,[ 58016 137696],58016,137696,50176,50176,0
17218,Group_0_Name_1,[ 58016 137920],58016,137920,50176,50176,0
17219,Group_0_Name_1,[ 58016 138144],58016,138144,50176,50176,0
17220,Group_0_Name_1,[ 58016 138368],58016,138368,4890,50176,45286
17296,Group_0_Name_0,[ 58240 136352],58240,136352,18924,50176,31252
17297,Group_0_Name_0,[ 58240 136576],58240,136576,40722,50176,9454
17298,Group_0_Name_0,[ 58240 136800],58240,136800,17550,50176,32626
17299,Group_0_Name_1,[ 58240 137024],58240,137024,12671,50176,37505
17300,Group_0_Name_1,[ 58240 137248],58240,137248,50176,50176,0
17301,Group_0_Name_1,[ 58240 137472],58240,137472,50176,50176,0
17302,Group_0_Name_1,[ 58240 137696],58240,137696,50176,50176,0
17303,Group_0_Name_1,[ 58240 137920],58240,137920,50176,50176,0
17304,Group_0_Name_1,[ 58240 138144],58240,138144,50176,50176,0
17305,Group_0_Name_1,[ 58240 138368],58240,138368,29213,50176,20963
17306,Group_0_Name_1,[ 58240 138592],58240,138592,1908,50176,48268
17309,Group_0_Name_1,[ 58240 139264],58240,139264,15430,50176,34746
17310,Group_0_Name_1,[ 58240 139488],58240,139488,32930,50176,17246
17311,Group_0_Name_1,[ 58240 139712],58240,139712,978,50176,49198
17382,Group_0_Name_0,[ 58464 136352],58464,136352,29668,50176,20508
17383,Group_0_Name_0,[ 58464 136576],58464,136576,50176,50176,0
17384,Group_0_Name_0,[ 58464 136800],58464,136800,49177,50176,999
17385,Group_0_Name_0,[ 58464 137024],58464,137024,1118,50176,49058
17385,Group_0_Name_1,[ 58464 137024],58464,137024,6649,50176,43527
17386,Group_0_Name_1,[ 58464 137248],58464,137248,44145,50176,6031
17387,Group_0_Name_1,[ 58464 137472],58464,137472,50176,50176,0
17388,Group_0_Name_1,[ 58464 137696],58464,137696,50176,50176,0
17389,Group_0_Name_1,[ 58464 137920],58464,137920,50176,50176,0
17390,Group_0_Name_1,[ 58464 138144],58464,138144,50176,50176,0
17391,Group_0_Name_1,[ 58464 138368],58464,138368,50176,50176,0
17392,Group_0_Name_1,[ 58464 138592],58464,138592,39256,50176,10920
17393,Group_0_Name_1,[ 58464 138816],58464,138816,9819,50176,40357
17394,Group_0_Name_1,[ 58464 139040],58464,139040,4612,50176,45564
17395,Group_0_Name_1,[ 58464 139264],58464,139264,46009,50176,4167
17396,Group_0_Name_1,[ 58464 139488],58464,139488,50176,50176,0
17397,Group_0_Name_1,[ 58464 139712],58464,139712,24487,50176,25689
17466,Group_0_Name_0,[ 58688 136352],58688,136352,1827,50176,48349
17467,Group_0_Name_0,[ 58688 136576],58688,136576,17385,50176,32791
17468,Group_0_Name_0,[ 58688 136800],58688,136800,7339,50176,42837
17470,Group_0_Name_1,[ 58688 137248],58688,137248,1344,50176,48832
17471,Group_0_Name_1,[ 58688 137472],58688,137472,24647,50176,25529
17472,Group_0_Name_1,[ 58688 137696],58688,137696,38963,50176,11213
17473,Group_0_Name_1,[ 58688 137920],58688,137920,44388,50176,5788
17474,Group_0_Name_1,[ 58688 138144],58688,138144,50176,50176,0
17475,Group_0_Name_1,[ 58688 138368],58688,138368,32753,50176,17423
17476,Group_0_Name_1,[ 58688 138592],58688,138592,41048,50176,9128
17477,Group_0_Name_1,[ 58688 138816],58688,138816,50131,50176,45
17478,Group_0_Name_1,[ 58688 139040],58688,139040,49208,50176,968
17479,Group_0_Name_1,[ 58688 139264],58688,139264,50176,50176,0
17480,Group_0_Name_1,[ 58688 139488],58688,139488,50176,50176,0
17481,Group_0_Name_1,[ 58688 139712],58688,139712,45728,50176,4448
17555,Group_0_Name_2,[ 58912 137696],58912,137696,70,50176,50106
17556,Group_0_Name_1,[ 58912 137920],58912,137920,3204,50176,46972
17556,Group_0_Name_2,[ 58912 137920],58912,137920,861,50176,49315
17557,Group_0_Name_1,[ 58912 138144],58912,138144,45473,50176,4703
17558,Group_0_Name_1,[ 58912 138368],58912,138368,11988,50176,38188
17559,Group_0_Name_1,[ 58912 138592],58912,138592,699,50176,49477
