patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
891,Group_0_NameAnnotation 1,[ 19232 167808],19232,167808,264,50176,49912
946,Group_0_NameAnnotation 1,[ 19456 167360],19456,167360,10,50176,50166
947,Group_0_NameAnnotation 1,[ 19456 167584],19456,167584,6334,50176,43842
948,Group_0_NameAnnotation 1,[ 19456 167808],19456,167808,10727,50176,39449
1007,Group_0_NameAnnotation 1,[ 19680 167360],19680,167360,17986,50176,32190
1008,Group_0_NameAnnotation 1,[ 19680 167584],19680,167584,45038,50176,5138
1009,Group_0_NameAnnotation 1,[ 19680 167808],19680,167808,35789,50176,14387
1010,Group_0_NameAnnotation 1,[ 19680 168032],19680,168032,7362,50176,42814
1068,Group_0_NameAnnotation 1,[ 19904 167136],19904,167136,2023,50176,48153
1069,Group_0_NameAnnotation 1,[ 19904 167360],19904,167360,48668,50176,1508
1070,Group_0_NameAnnotation 1,[ 19904 167584],19904,167584,50176,50176,0
1071,Group_0_NameAnnotation 1,[ 19904 167808],19904,167808,50176,50176,0
1072,Group_0_NameAnnotation 1,[ 19904 168032],19904,168032,26334,50176,23842
1133,Group_0_NameAnnotation 1,[ 20128 167360],20128,167360,44723,50176,5453
1134,Group_0_NameAnnotation 1,[ 20128 167584],20128,167584,50176,50176,0
1135,Group_0_NameAnnotation 1,[ 20128 167808],20128,167808,50176,50176,0
1136,Group_0_NameAnnotation 1,[ 20128 168032],20128,168032,39996,50176,10180
1197,Group_0_NameAnnotation 1,[ 20352 167360],20352,167360,37127,50176,13049
1198,Group_0_NameAnnotation 1,[ 20352 167584],20352,167584,50176,50176,0
1199,Group_0_NameAnnotation 1,[ 20352 167808],20352,167808,50176,50176,0
1200,Group_0_NameAnnotation 1,[ 20352 168032],20352,168032,48343,50176,1833
1201,Group_0_NameAnnotation 1,[ 20352 168256],20352,168256,18687,50176,31489
1262,Group_0_NameAnnotation 1,[ 20576 167136],20576,167136,3946,50176,46230
1263,Group_0_NameAnnotation 1,[ 20576 167360],20576,167360,48056,50176,2120
1264,Group_0_NameAnnotation 1,[ 20576 167584],20576,167584,50176,50176,0
1265,Group_0_NameAnnotation 1,[ 20576 167808],20576,167808,50176,50176,0
1266,Group_0_NameAnnotation 1,[ 20576 168032],20576,168032,50176,50176,0
1267,Group_0_NameAnnotation 1,[ 20576 168256],20576,168256,37063,50176,13113
1268,Group_0_NameAnnotation 1,[ 20576 168480],20576,168480,18508,50176,31668
1269,Group_0_NameAnnotation 1,[ 20576 168704],20576,168704,26187,50176,23989
1324,Group_0_NameAnnotation 1,[ 20800 166912],20800,166912,276,50176,49900
1325,Group_0_NameAnnotation 1,[ 20800 167136],20800,167136,38096,50176,12080
1326,Group_0_NameAnnotation 1,[ 20800 167360],20800,167360,50176,50176,0
1327,Group_0_NameAnnotation 1,[ 20800 167584],20800,167584,50176,50176,0
1328,Group_0_NameAnnotation 1,[ 20800 167808],20800,167808,50176,50176,0
1329,Group_0_NameAnnotation 1,[ 20800 168032],20800,168032,50176,50176,0
1330,Group_0_NameAnnotation 1,[ 20800 168256],20800,168256,47923,50176,2253
1331,Group_0_NameAnnotation 1,[ 20800 168480],20800,168480,45356,50176,4820
1332,Group_0_NameAnnotation 1,[ 20800 168704],20800,168704,43059,50176,7117
1333,Group_0_NameAnnotation 1,[ 20800 168928],20800,168928,26279,50176,23897
1385,Group_0_NameAnnotation 1,[ 21024 166912],21024,166912,19291,50176,30885
1386,Group_0_NameAnnotation 1,[ 21024 167136],21024,167136,47090,50176,3086
1387,Group_0_NameAnnotation 1,[ 21024 167360],21024,167360,50176,50176,0
1388,Group_0_NameAnnotation 1,[ 21024 167584],21024,167584,50176,50176,0
1389,Group_0_NameAnnotation 1,[ 21024 167808],21024,167808,50176,50176,0
1390,Group_0_NameAnnotation 1,[ 21024 168032],21024,168032,50176,50176,0
1391,Group_0_NameAnnotation 1,[ 21024 168256],21024,168256,50176,50176,0
1392,Group_0_NameAnnotation 1,[ 21024 168480],21024,168480,50176,50176,0
1393,Group_0_NameAnnotation 1,[ 21024 168704],21024,168704,50176,50176,0
1394,Group_0_NameAnnotation 1,[ 21024 168928],21024,168928,43978,50176,6198
1395,Group_0_NameAnnotation 1,[ 21024 169152],21024,169152,15557,50176,34619
1443,Group_0_NameAnnotation 1,[ 21248 166688],21248,166688,18712,50176,31464
1444,Group_0_NameAnnotation 1,[ 21248 166912],21248,166912,36606,50176,13570
1445,Group_0_NameAnnotation 1,[ 21248 167136],21248,167136,3149,50176,47027
1446,Group_0_NameAnnotation 1,[ 21248 167360],21248,167360,37616,50176,12560
1447,Group_0_NameAnnotation 1,[ 21248 167584],21248,167584,50176,50176,0
1448,Group_0_NameAnnotation 1,[ 21248 167808],21248,167808,50176,50176,0
1449,Group_0_NameAnnotation 1,[ 21248 168032],21248,168032,50176,50176,0
1450,Group_0_NameAnnotation 1,[ 21248 168256],21248,168256,50176,50176,0
1451,Group_0_NameAnnotation 1,[ 21248 168480],21248,168480,50176,50176,0
1452,Group_0_NameAnnotation 1,[ 21248 168704],21248,168704,50176,50176,0
1453,Group_0_NameAnnotation 1,[ 21248 168928],21248,168928,50176,50176,0
1454,Group_0_NameAnnotation 1,[ 21248 169152],21248,169152,49846,50176,330
1455,Group_0_NameAnnotation 1,[ 21248 169376],21248,169376,9626,50176,40550
1505,Group_0_NameAnnotation 2,[ 21472 166464],21472,166464,1482,50176,48694
1506,Group_0_NameAnnotation 1,[ 21472 166688],21472,166688,43379,50176,6797
1507,Group_0_NameAnnotation 1,[ 21472 166912],21472,166912,7062,50176,43114
1509,Group_0_NameAnnotation 1,[ 21472 167360],21472,167360,32314,50176,17862
1510,Group_0_NameAnnotation 1,[ 21472 167584],21472,167584,50176,50176,0
1511,Group_0_NameAnnotation 1,[ 21472 167808],21472,167808,50176,50176,0
1512,Group_0_NameAnnotation 1,[ 21472 168032],21472,168032,50176,50176,0
1513,Group_0_NameAnnotation 1,[ 21472 168256],21472,168256,50176,50176,0
1514,Group_0_NameAnnotation 1,[ 21472 168480],21472,168480,50176,50176,0
1515,Group_0_NameAnnotation 1,[ 21472 168704],21472,168704,50176,50176,0
1516,Group_0_NameAnnotation 1,[ 21472 168928],21472,168928,50176,50176,0
1517,Group_0_NameAnnotation 1,[ 21472 169152],21472,169152,49562,50176,614
1518,Group_0_NameAnnotation 1,[ 21472 169376],21472,169376,34538,50176,15638
1519,Group_0_NameAnnotation 1,[ 21472 169600],21472,169600,23738,50176,26438
1568,Group_0_NameAnnotation 2,[ 21696 166240],21696,166240,8252,50176,41924
1569,Group_0_NameAnnotation 2,[ 21696 166464],21696,166464,41202,50176,8974
1570,Group_0_NameAnnotation 1,[ 21696 166688],21696,166688,10432,50176,39744
1570,Group_0_NameAnnotation 2,[ 21696 166688],21696,166688,20435,50176,29741
1571,Group_0_NameAnnotation 1,[ 21696 166912],21696,166912,8472,50176,41704
1572,Group_0_NameAnnotation 1,[ 21696 167136],21696,167136,1850,50176,48326
1573,Group_0_NameAnnotation 1,[ 21696 167360],21696,167360,41759,50176,8417
1574,Group_0_NameAnnotation 1,[ 21696 167584],21696,167584,50176,50176,0
1575,Group_0_NameAnnotation 1,[ 21696 167808],21696,167808,50176,50176,0
1576,Group_0_NameAnnotation 1,[ 21696 168032],21696,168032,50176,50176,0
1577,Group_0_NameAnnotation 1,[ 21696 168256],21696,168256,50176,50176,0
1578,Group_0_NameAnnotation 1,[ 21696 168480],21696,168480,50176,50176,0
1579,Group_0_NameAnnotation 1,[ 21696 168704],21696,168704,50176,50176,0
