patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
2947,Group_0_Name_15,[ 33440 176448],33440,176448,7953,50176,42223
2948,Group_0_Name_15,[ 33440 176672],33440,176672,24698,50176,25478
3040,Group_0_Name_15,[ 33664 176448],33664,176448,12049,50176,38127
3041,Group_0_Name_15,[ 33664 176672],33664,176672,35453,50176,14723
3135,Group_0_Name_14,[ 33888 176224],33888,176224,820,50176,49356
3136,Group_0_Name_14,[ 33888 176448],33888,176448,53,50176,50123
3137,Group_0_Name_15,[ 33888 176672],33888,176672,6614,50176,43562
3232,Group_0_Name_14,[ 34112 176224],34112,176224,17860,50176,32316
3233,Group_0_Name_14,[ 34112 176448],34112,176448,26906,50176,23270
3234,Group_0_Name_14,[ 34112 176672],34112,176672,25487,50176,24689
3334,Group_0_Name_14,[ 34336 176224],34336,176224,12705,50176,37471
3335,Group_0_Name_14,[ 34336 176448],34336,176448,50176,50176,0
3336,Group_0_Name_14,[ 34336 176672],34336,176672,37543,50176,12633
3441,Group_0_Name_14,[ 34560 176224],34560,176224,3437,50176,46739
3442,Group_0_Name_14,[ 34560 176448],34560,176448,50176,50176,0
3443,Group_0_Name_14,[ 34560 176672],34560,176672,41932,50176,8244
3550,Group_0_Name_14,[ 34784 176224],34784,176224,413,50176,49763
3551,Group_0_Name_14,[ 34784 176448],34784,176448,15525,50176,34651
3552,Group_0_Name_14,[ 34784 176672],34784,176672,1561,50176,48615
3664,Group_0_Name_34,[ 35008 177792],35008,177792,1864,50176,48312
3665,Group_0_Name_34,[ 35008 178016],35008,178016,9603,50176,40573
3777,Group_0_Name_34,[ 35232 177792],35232,177792,11642,50176,38534
3778,Group_0_Name_34,[ 35232 178016],35232,178016,50174,50176,2
3779,Group_0_Name_34,[ 35232 178240],35232,178240,4320,50176,45856
3896,Group_0_Name_32,[ 35456 177120],35456,177120,164,50176,50012
3897,Group_0_Name_32,[ 35456 177344],35456,177344,23450,50176,26726
3898,Group_0_Name_32,[ 35456 177568],35456,177568,11210,50176,38966
3899,Group_0_Name_33,[ 35456 177792],35456,177792,4076,50176,46100
3899,Group_0_Name_34,[ 35456 177792],35456,177792,81,50176,50095
3900,Group_0_Name_33,[ 35456 178016],35456,178016,3714,50176,46462
3900,Group_0_Name_34,[ 35456 178016],35456,178016,12843,50176,37333
3901,Group_0_Name_34,[ 35456 178240],35456,178240,423,50176,49753
4018,Group_0_Name_32,[ 35680 177120],35680,177120,1930,50176,48246
4019,Group_0_Name_32,[ 35680 177344],35680,177344,49549,50176,627
4020,Group_0_Name_32,[ 35680 177568],35680,177568,9266,50176,40910
4021,Group_0_Name_33,[ 35680 177792],35680,177792,22381,50176,27795
4022,Group_0_Name_33,[ 35680 178016],35680,178016,34726,50176,15450
4140,Group_0_Name_32,[ 35904 177344],35904,177344,1169,50176,49007
4141,Group_0_Name_32,[ 35904 177568],35904,177568,79,50176,50097
4141,Group_0_Name_33,[ 35904 177568],35904,177568,580,50176,49596
4142,Group_0_Name_33,[ 35904 177792],35904,177792,45874,50176,4302
4143,Group_0_Name_33,[ 35904 178016],35904,178016,46091,50176,4085
4144,Group_0_Name_33,[ 35904 178240],35904,178240,1062,50176,49114
4266,Group_0_Name_33,[ 36128 177792],36128,177792,9678,50176,40498
4267,Group_0_Name_33,[ 36128 178016],36128,178016,429,50176,49747
4635,Group_0_NameAnnotation 39,[ 36800 178912],36800,178912,1206,50176,48970
4636,Group_0_NameAnnotation 39,[ 36800 179136],36800,179136,20656,50176,29520
4637,Group_0_NameAnnotation 39,[ 36800 179360],36800,179360,1738,50176,48438
4642,Group_0_NameAnnotation 39,[ 36800 180480],36800,180480,75,50176,50101
4643,Group_0_NameAnnotation 39,[ 36800 180704],36800,180704,14691,50176,35485
4644,Group_0_NameAnnotation 39,[ 36800 180928],36800,180928,1274,50176,48902
4648,Group_0_NameAnnotation 39,[ 36800 181824],36800,181824,2928,50176,47248
4649,Group_0_NameAnnotation 39,[ 36800 182048],36800,182048,32227,50176,17949
4651,Group_0_NameAnnotation 39,[ 36800 182496],36800,182496,41,50176,50135
4652,Group_0_NameAnnotation 39,[ 36800 182720],36800,182720,17255,50176,32921
4653,Group_0_NameAnnotation 39,[ 36800 182944],36800,182944,39609,50176,10567
4654,Group_0_NameAnnotation 39,[ 36800 183168],36800,183168,43625,50176,6551
4655,Group_0_NameAnnotation 39,[ 36800 183392],36800,183392,9383,50176,40793
4757,Group_0_NameAnnotation 39,[ 37024 178912],37024,178912,41551,50176,8625
4758,Group_0_NameAnnotation 39,[ 37024 179136],37024,179136,50176,50176,0
4759,Group_0_NameAnnotation 39,[ 37024 179360],37024,179360,10842,50176,39334
4764,Group_0_NameAnnotation 39,[ 37024 180480],37024,180480,11367,50176,38809
4765,Group_0_NameAnnotation 39,[ 37024 180704],37024,180704,50176,50176,0
4766,Group_0_NameAnnotation 39,[ 37024 180928],37024,180928,33138,50176,17038
4767,Group_0_NameAnnotation 39,[ 37024 181152],37024,181152,5719,50176,44457
4768,Group_0_NameAnnotation 39,[ 37024 181376],37024,181376,22804,50176,27372
4769,Group_0_NameAnnotation 39,[ 37024 181600],37024,181600,13039,50176,37137
4770,Group_0_NameAnnotation 39,[ 37024 181824],37024,181824,7667,50176,42509
4771,Group_0_NameAnnotation 39,[ 37024 182048],37024,182048,33495,50176,16681
4772,Group_0_NameAnnotation 39,[ 37024 182272],37024,182272,4253,50176,45923
4773,Group_0_NameAnnotation 39,[ 37024 182496],37024,182496,36630,50176,13546
4774,Group_0_NameAnnotation 39,[ 37024 182720],37024,182720,46137,50176,4039
4775,Group_0_NameAnnotation 39,[ 37024 182944],37024,182944,32516,50176,17660
4776,Group_0_NameAnnotation 39,[ 37024 183168],37024,183168,13708,50176,36468
4777,Group_0_NameAnnotation 39,[ 37024 183392],37024,183392,9,50176,50167
4881,Group_0_NameAnnotation 39,[ 37248 178912],37248,178912,35242,50176,14934
4882,Group_0_NameAnnotation 39,[ 37248 179136],37248,179136,50176,50176,0
4883,Group_0_NameAnnotation 39,[ 37248 179360],37248,179360,34309,50176,15867
4884,Group_0_NameAnnotation 39,[ 37248 179584],37248,179584,2365,50176,47811
4885,Group_0_NameAnnotation 39,[ 37248 179808],37248,179808,5,50176,50171
4886,Group_0_NameAnnotation 39,[ 37248 180032],37248,180032,10112,50176,40064
4888,Group_0_NameAnnotation 39,[ 37248 180480],37248,180480,35724,50176,14452
4889,Group_0_NameAnnotation 39,[ 37248 180704],37248,180704,50176,50176,0
4890,Group_0_NameAnnotation 39,[ 37248 180928],37248,180928,50176,50176,0
4891,Group_0_NameAnnotation 39,[ 37248 181152],37248,181152,49774,50176,402
4892,Group_0_NameAnnotation 39,[ 37248 181376],37248,181376,50176,50176,0
4893,Group_0_NameAnnotation 39,[ 37248 181600],37248,181600,50176,50176,0
