patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
1306,Group_0_NameTumor2,[89280 87488],89280,87488,4315,50176,45861
1307,Group_0_NameTumor2,[89280 87712],89280,87712,22720,50176,27456
1308,Group_0_NameTumor2,[89280 87936],89280,87936,3021,50176,47155
1319,Group_0_NameTumor2,[89504 87264],89504,87264,799,50176,49377
1320,Group_0_NameTumor2,[89504 87488],89504,87488,30348,50176,19828
1321,Group_0_NameTumor2,[89504 87712],89504,87712,971,50176,49205
1331,Group_0_NameTumor1,[89728 86816],89728,86816,225,50176,49951
1332,Group_0_NameTumor1,[89728 87040],89728,87040,7342,50176,42834
1333,Group_0_NameTumor1,[89728 87264],89728,87264,17146,50176,33030
1334,Group_0_NameTumor2,[89728 87488],89728,87488,58,50176,50118
1346,Group_0_NameTumor1,[89952 86592],89952,86592,12041,50176,38135
1347,Group_0_NameTumor1,[89952 86816],89952,86816,41291,50176,8885
1348,Group_0_NameTumor1,[89952 87040],89952,87040,36635,50176,13541
1349,Group_0_NameTumor1,[89952 87264],89952,87264,10498,50176,39678
1361,Group_0_NameTumor1,[90176 86368],90176,86368,163,50176,50013
1362,Group_0_NameTumor1,[90176 86592],90176,86592,32192,50176,17984
1363,Group_0_NameTumor1,[90176 86816],90176,86816,50077,50176,99
1364,Group_0_NameTumor1,[90176 87040],90176,87040,32885,50176,17291
1365,Group_0_NameTumor1,[90176 87264],90176,87264,4502,50176,45674
1367,Group_0_NameTumor1,[90176 87712],90176,87712,1194,50176,48982
1368,Group_0_NameTumor1,[90176 87936],90176,87936,7959,50176,42217
1369,Group_0_NameTumor1,[90176 88160],90176,88160,3353,50176,46823
1377,Group_0_NameTumor1,[90400 86368],90400,86368,15407,50176,34769
1378,Group_0_NameTumor1,[90400 86592],90400,86592,50176,50176,0
1379,Group_0_NameTumor1,[90400 86816],90400,86816,50046,50176,130
1380,Group_0_NameTumor1,[90400 87040],90400,87040,41095,50176,9081
