patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
96445,Group_0_NameAnnotation 23,[14912 84480],14912,84480,7048,50176,43128
96658,Group_0_NameAnnotation 23,[15136 84256],15136,84256,14902,50176,35274
96659,Group_0_NameAnnotation 23,[15136 84480],15136,84480,25758,50176,24418
96660,Group_0_NameAnnotation 23,[15136 84704],15136,84704,15839,50176,34337
96887,Group_0_NameAnnotation 23,[15360 84256],15360,84256,290,50176,49886
96888,Group_0_NameAnnotation 23,[15360 84480],15360,84480,58,50176,50118
96889,Group_0_NameAnnotation 23,[15360 84704],15360,84704,27691,50176,22485
96890,Group_0_NameAnnotation 23,[15360 84928],15360,84928,9142,50176,41034
97120,Group_0_NameAnnotation 23,[15584 84480],15584,84480,10504,50176,39672
97121,Group_0_NameAnnotation 23,[15584 84704],15584,84704,49943,50176,233
97122,Group_0_NameAnnotation 23,[15584 84928],15584,84928,43606,50176,6570
97123,Group_0_NameAnnotation 23,[15584 85152],15584,85152,10864,50176,39312
97349,Group_0_NameAnnotation 23,[15808 83584],15808,83584,8738,50176,41438
97350,Group_0_NameAnnotation 23,[15808 83808],15808,83808,31471,50176,18705
97351,Group_0_NameAnnotation 23,[15808 84032],15808,84032,33720,50176,16456
97352,Group_0_NameAnnotation 23,[15808 84256],15808,84256,18822,50176,31354
97353,Group_0_NameAnnotation 23,[15808 84480],15808,84480,17183,50176,32993
97354,Group_0_NameAnnotation 23,[15808 84704],15808,84704,45789,50176,4387
97355,Group_0_NameAnnotation 23,[15808 84928],15808,84928,50176,50176,0
97356,Group_0_NameAnnotation 23,[15808 85152],15808,85152,49805,50176,371
97357,Group_0_NameAnnotation 23,[15808 85376],15808,85376,14111,50176,36065
97590,Group_0_NameAnnotation 23,[16032 84032],16032,84032,13219,50176,36957
97591,Group_0_NameAnnotation 23,[16032 84256],16032,84256,27152,50176,23024
97592,Group_0_NameAnnotation 23,[16032 84480],16032,84480,49686,50176,490
97593,Group_0_NameAnnotation 23,[16032 84704],16032,84704,50176,50176,0
97594,Group_0_NameAnnotation 23,[16032 84928],16032,84928,50176,50176,0
97595,Group_0_NameAnnotation 23,[16032 85152],16032,85152,50176,50176,0
97596,Group_0_NameAnnotation 23,[16032 85376],16032,85376,46073,50176,4103
97597,Group_0_NameAnnotation 23,[16032 85600],16032,85600,6344,50176,43832
97832,Group_0_NameAnnotation 23,[16256 84256],16256,84256,18149,50176,32027
97833,Group_0_NameAnnotation 23,[16256 84480],16256,84480,35795,50176,14381
97834,Group_0_NameAnnotation 23,[16256 84704],16256,84704,49957,50176,219
97835,Group_0_NameAnnotation 23,[16256 84928],16256,84928,46319,50176,3857
97836,Group_0_NameAnnotation 23,[16256 85152],16256,85152,25285,50176,24891
97837,Group_0_NameAnnotation 23,[16256 85376],16256,85376,47818,50176,2358
97838,Group_0_NameAnnotation 23,[16256 85600],16256,85600,38620,50176,11556
97839,Group_0_NameAnnotation 23,[16256 85824],16256,85824,454,50176,49722
98090,Group_0_NameAnnotation 23,[16480 84704],16480,84704,28873,50176,21303
98091,Group_0_NameAnnotation 23,[16480 84928],16480,84928,11604,50176,38572
98092,Group_0_NameAnnotation 23,[16480 85152],16480,85152,29413,50176,20763
98093,Group_0_NameAnnotation 23,[16480 85376],16480,85376,48441,50176,1735
98094,Group_0_NameAnnotation 23,[16480 85600],16480,85600,50176,50176,0
98095,Group_0_NameAnnotation 23,[16480 85824],16480,85824,20444,50176,29732
98357,Group_0_NameAnnotation 23,[16704 85152],16704,85152,1,50176,50175
98358,Group_0_NameAnnotation 23,[16704 85376],16704,85376,39582,50176,10594
98359,Group_0_NameAnnotation 23,[16704 85600],16704,85600,50176,50176,0
98360,Group_0_NameAnnotation 23,[16704 85824],16704,85824,34625,50176,15551
98614,Group_0_NameAnnotation 22,[16928 84256],16928,84256,229,50176,49947
98615,Group_0_NameAnnotation 22,[16928 84480],16928,84480,2341,50176,47835
98616,Group_0_NameAnnotation 22,[16928 84704],16928,84704,9276,50176,40900
98617,Group_0_NameAnnotation 22,[16928 84928],16928,84928,23022,50176,27154
98618,Group_0_NameAnnotation 22,[16928 85152],16928,85152,27668,50176,22508
98619,Group_0_NameAnnotation 23,[16928 85376],16928,85376,3888,50176,46288
98620,Group_0_NameAnnotation 23,[16928 85600],16928,85600,28406,50176,21770
98621,Group_0_NameAnnotation 23,[16928 85824],16928,85824,3852,50176,46324
98861,Group_0_NameAnnotation 22,[17152 84032],17152,84032,42,50176,50134
98862,Group_0_NameAnnotation 22,[17152 84256],17152,84256,39151,50176,11025
98863,Group_0_NameAnnotation 22,[17152 84480],17152,84480,31857,50176,18319
98864,Group_0_NameAnnotation 22,[17152 84704],17152,84704,39696,50176,10480
98865,Group_0_NameAnnotation 22,[17152 84928],17152,84928,13367,50176,36809
99104,Group_0_NameAnnotation 22,[17376 84704],17376,84704,29,50176,50147
99361,Group_0_NameAnnotation 0,[17600 86944],17600,86944,18356,50176,31820
99362,Group_0_NameAnnotation 0,[17600 87168],17600,87168,2144,50176,48032
99610,Group_0_NameAnnotation 0,[17824 86944],17824,86944,35733,50176,14443
99611,Group_0_NameAnnotation 0,[17824 87168],17824,87168,12939,50176,37237
99860,Group_0_NameAnnotation 0,[18048 86720],18048,86720,12584,50176,37592
99861,Group_0_NameAnnotation 0,[18048 86944],18048,86944,47978,50176,2198
