patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
5577,Group_0_NameAnnotation 0,[18304 52928],18304,52928,590,50176,49586
5578,Group_0_NameAnnotation 0,[18304 53152],18304,53152,19737,50176,30439
5579,Group_0_NameAnnotation 0,[18304 53376],18304,53376,12892,50176,37284
5580,Group_0_NameAnnotation 0,[18304 53600],18304,53600,25762,50176,24414
5581,Group_0_NameAnnotation 0,[18304 53824],18304,53824,11352,50176,38824
5582,Group_0_NameAnnotation 0,[18304 54048],18304,54048,9172,50176,41004
5583,Group_0_NameAnnotation 0,[18304 54272],18304,54272,21291,50176,28885
5584,Group_0_NameAnnotation 0,[18304 54496],18304,54496,173,50176,50003
5846,Group_0_NameAnnotation 0,[18528 52928],18528,52928,7005,50176,43171
5847,Group_0_NameAnnotation 0,[18528 53152],18528,53152,48547,50176,1629
5848,Group_0_NameAnnotation 0,[18528 53376],18528,53376,38329,50176,11847
5849,Group_0_NameAnnotation 0,[18528 53600],18528,53600,30663,50176,19513
5850,Group_0_NameAnnotation 0,[18528 53824],18528,53824,50169,50176,7
5851,Group_0_NameAnnotation 0,[18528 54048],18528,54048,50099,50176,77
5852,Group_0_NameAnnotation 0,[18528 54272],18528,54272,50176,50176,0
5853,Group_0_NameAnnotation 0,[18528 54496],18528,54496,15811,50176,34365
5854,Group_0_NameAnnotation 0,[18528 54720],18528,54720,198,50176,49978
6113,Group_0_NameAnnotation 26,[18752 51584],18752,51584,209,50176,49967
6114,Group_0_NameAnnotation 26,[18752 51808],18752,51808,2451,50176,47725
6116,Group_0_NameAnnotation 24,[18752 52256],18752,52256,8084,50176,42092
6117,Group_0_NameAnnotation 23,[18752 52480],18752,52480,19658,50176,30518
6119,Group_0_NameAnnotation 0,[18752 52928],18752,52928,15253,50176,34923
6120,Group_0_NameAnnotation 0,[18752 53152],18752,53152,50176,50176,0
6121,Group_0_NameAnnotation 0,[18752 53376],18752,53376,50145,50176,31
6122,Group_0_NameAnnotation 0,[18752 53600],18752,53600,49987,50176,189
6123,Group_0_NameAnnotation 0,[18752 53824],18752,53824,50176,50176,0
6124,Group_0_NameAnnotation 0,[18752 54048],18752,54048,50176,50176,0
6125,Group_0_NameAnnotation 0,[18752 54272],18752,54272,50176,50176,0
6126,Group_0_NameAnnotation 0,[18752 54496],18752,54496,43615,50176,6561
6127,Group_0_NameAnnotation 0,[18752 54720],18752,54720,37339,50176,12837
6128,Group_0_NameAnnotation 0,[18752 54944],18752,54944,4865,50176,45311
6129,Group_0_NameAnnotation 0,[18752 55168],18752,55168,28308,50176,21868
6130,Group_0_NameAnnotation 0,[18752 55392],18752,55392,11008,50176,39168
6131,Group_0_NameAnnotation 0,[18752 55616],18752,55616,3393,50176,46783
6387,Group_0_NameAnnotation 26,[18976 51584],18976,51584,120,50176,50056
6388,Group_0_NameAnnotation 26,[18976 51808],18976,51808,14836,50176,35340
6388,Group_0_NameAnnotation 27,[18976 51808],18976,51808,3780,50176,46396
6389,Group_0_NameAnnotation 25,[18976 52032],18976,52032,523,50176,49653
6390,Group_0_NameAnnotation 24,[18976 52256],18976,52256,8161,50176,42015
6390,Group_0_NameAnnotation 25,[18976 52256],18976,52256,11531,50176,38645
6393,Group_0_NameAnnotation 0,[18976 52928],18976,52928,5361,50176,44815
6394,Group_0_NameAnnotation 0,[18976 53152],18976,53152,50176,50176,0
6395,Group_0_NameAnnotation 0,[18976 53376],18976,53376,50176,50176,0
