patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
10121,Group_0_Name_0,[ 42144 169120],42144,169120,23272,50176,26904
10122,Group_0_Name_0,[ 42144 169344],42144,169344,34026,50176,16150
10123,Group_0_Name_0,[ 42144 169568],42144,169568,18466,50176,31710
10124,Group_0_Name_0,[ 42144 169792],42144,169792,5374,50176,44802
10125,Group_0_Name_0,[ 42144 170016],42144,170016,599,50176,49577
10253,Group_0_Name_0,[ 42368 169120],42368,169120,8266,50176,41910
10254,Group_0_Name_0,[ 42368 169344],42368,169344,30559,50176,19617
10255,Group_0_Name_0,[ 42368 169568],42368,169568,35484,50176,14692
10256,Group_0_Name_0,[ 42368 169792],42368,169792,50176,50176,0
10257,Group_0_Name_0,[ 42368 170016],42368,170016,39572,50176,10604
10258,Group_0_Name_0,[ 42368 170240],42368,170240,2773,50176,47403
10392,Group_0_Name_0,[ 42592 169568],42592,169568,31,50176,50145
10393,Group_0_Name_0,[ 42592 169792],42592,169792,6916,50176,43260
10394,Group_0_Name_0,[ 42592 170016],42592,170016,21867,50176,28309
10395,Group_0_Name_0,[ 42592 170240],42592,170240,5436,50176,44740
33958,Group_0_Name_2,[ 36128 117472],36128,117472,7107,50176,43069
33959,Group_0_Name_2,[ 36128 117696],36128,117696,8823,50176,41353
34089,Group_0_Name_2,[ 36352 117472],36352,117472,11413,50176,38763
34090,Group_0_Name_2,[ 36352 117696],36352,117696,45911,50176,4265
34091,Group_0_Name_2,[ 36352 117920],36352,117920,9356,50176,40820
34221,Group_0_Name_2,[ 36576 117696],36576,117696,1511,50176,48665
34222,Group_0_Name_2,[ 36576 117920],36576,117920,274,50176,49902
57702,Group_0_Name_1,[ 72416 110528],72416,110528,37196,50176,12980
57703,Group_0_Name_1,[ 72416 110752],72416,110752,9789,50176,40387
57821,Group_0_Name_1,[ 72640 110528],72640,110528,36,50176,50140
