patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
5,Group_0_Name_44,[ 43776 156736],43776,156736,13731,65536,51805
6,Group_0_Name_44,[ 43776 156992],43776,156992,23303,65536,42233
7,Group_0_Name_44,[ 43776 157248],43776,157248,20075,65536,45461
18,Group_0_Name_44,[ 44032 155712],44032,155712,26269,65536,39267
19,Group_0_Name_44,[ 44032 155968],44032,155968,55386,65536,10150
20,Group_0_Name_44,[ 44032 156224],44032,156224,65536,65536,0
21,Group_0_Name_44,[ 44032 156480],44032,156480,30038,65536,35498
22,Group_0_Name_44,[ 44032 156736],44032,156736,61509,65536,4027
23,Group_0_Name_44,[ 44032 156992],44032,156992,65536,65536,0
24,Group_0_Name_44,[ 44032 157248],44032,157248,65536,65536,0
25,Group_0_Name_44,[ 44032 157504],44032,157504,65536,65536,0
26,Group_0_Name_44,[ 44032 157760],44032,157760,59177,65536,6359
27,Group_0_Name_44,[ 44032 158016],44032,158016,24832,65536,40704
28,Group_0_Name_44,[ 44032 158272],44032,158272,1691,65536,63845
29,Group_0_Name_44,[ 44032 158528],44032,158528,1074,65536,64462
42,Group_0_Name_44,[ 44288 154944],44288,154944,428,65536,65108
44,Group_0_Name_44,[ 44288 155456],44288,155456,3343,65536,62193
45,Group_0_Name_44,[ 44288 155712],44288,155712,59945,65536,5591
46,Group_0_Name_44,[ 44288 155968],44288,155968,65408,65536,128
47,Group_0_Name_44,[ 44288 156224],44288,156224,65481,65536,55
48,Group_0_Name_44,[ 44288 156480],44288,156480,60307,65536,5229
49,Group_0_Name_44,[ 44288 156736],44288,156736,65536,65536,0
50,Group_0_Name_44,[ 44288 156992],44288,156992,65536,65536,0
51,Group_0_Name_44,[ 44288 157248],44288,157248,65536,65536,0
52,Group_0_Name_44,[ 44288 157504],44288,157504,65536,65536,0
53,Group_0_Name_44,[ 44288 157760],44288,157760,65536,65536,0
