patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
7019,Group_0_Name_2,[ 20224 133440],20224,133440,11346,65536,54190
7020,Group_0_Name_2,[ 20224 133696],20224,133696,2305,65536,63231
7201,Group_0_Name_2,[ 20480 133440],20480,133440,50344,65536,15192
7202,Group_0_Name_2,[ 20480 133696],20480,133696,23828,65536,41708
19280,Group_0_Name_1,[20928 90944],20928,90944,6762,65536,58774
19281,Group_0_Name_1,[20928 91200],20928,91200,43706,65536,21830
19282,Group_0_Name_1,[20928 91456],20928,91456,52897,65536,12639
19283,Group_0_Name_1,[20928 91712],20928,91712,49502,65536,16034
19284,Group_0_Name_1,[20928 91968],20928,91968,39936,65536,25600
19285,Group_0_Name_1,[20928 92224],20928,92224,6184,65536,59352
19305,Group_0_Name_1,[21184 90944],21184,90944,10781,65536,54755
19306,Group_0_Name_1,[21184 91200],21184,91200,52036,65536,13500
19307,Group_0_Name_1,[21184 91456],21184,91456,57334,65536,8202
19308,Group_0_Name_1,[21184 91712],21184,91712,65268,65536,268
19309,Group_0_Name_1,[21184 91968],21184,91968,65536,65536,0
19310,Group_0_Name_1,[21184 92224],21184,92224,60505,65536,5031
19311,Group_0_Name_1,[21184 92480],21184,92480,44123,65536,21413
19312,Group_0_Name_1,[21184 92736],21184,92736,19016,65536,46520
19338,Group_0_Name_1,[21440 91712],21440,91712,59,65536,65477
19339,Group_0_Name_1,[21440 91968],21440,91968,12043,65536,53493
19340,Group_0_Name_1,[21440 92224],21440,92224,39332,65536,26204
19341,Group_0_Name_1,[21440 92480],21440,92480,64135,65536,1401
19342,Group_0_Name_1,[21440 92736],21440,92736,59066,65536,6470
19343,Group_0_Name_1,[21440 92992],21440,92992,1522,65536,64014
19373,Group_0_Name_1,[21696 92480],21696,92480,9550,65536,55986
19374,Group_0_Name_1,[21696 92736],21696,92736,56587,65536,8949
19375,Group_0_Name_1,[21696 92992],21696,92992,25253,65536,40283
19410,Group_0_Name_1,[21952 92736],21952,92736,30448,65536,35088
19411,Group_0_Name_1,[21952 92992],21952,92992,41123,65536,24413
19449,Group_0_Name_1,[22208 92736],22208,92736,8651,65536,56885
19450,Group_0_Name_1,[22208 92992],22208,92992,61975,65536,3561
19451,Group_0_Name_1,[22208 93248],22208,93248,21479,65536,44057
19491,Group_0_Name_1,[22464 92992],22464,92992,14614,65536,50922
19492,Group_0_Name_1,[22464 93248],22464,93248,6433,65536,59103
32197,Group_0_Name_0,[52928 83776],52928,83776,2406,65536,63130
32198,Group_0_Name_0,[52928 84032],52928,84032,3295,65536,62241
32301,Group_0_Name_0,[53184 83520],53184,83520,13761,65536,51775
32302,Group_0_Name_0,[53184 83776],53184,83776,57245,65536,8291
32303,Group_0_Name_0,[53184 84032],53184,84032,63204,65536,2332
32304,Group_0_Name_0,[53184 84288],53184,84288,6641,65536,58895
32405,Group_0_Name_0,[53440 83520],53440,83520,25263,65536,40273
32406,Group_0_Name_0,[53440 83776],53440,83776,65536,65536,0
32407,Group_0_Name_0,[53440 84032],53440,84032,49328,65536,16208
32408,Group_0_Name_0,[53440 84288],53440,84288,99,65536,65437
32508,Group_0_Name_0,[53696 83520],53696,83520,158,65536,65378
32509,Group_0_Name_0,[53696 83776],53696,83776,20408,65536,45128
32510,Group_0_Name_0,[53696 84032],53696,84032,6141,65536,59395
