patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
835,Group_0_Name_3,[ 11776 160768],11776,160768,855,65536,64681
836,Group_0_Name_3,[ 11776 161024],11776,161024,19687,65536,45849
837,Group_0_Name_3,[ 11776 161280],11776,161280,42325,65536,23211
838,Group_0_Name_3,[ 11776 161536],11776,161536,24730,65536,40806
878,Group_0_Name_3,[ 12032 160256],12032,160256,6663,65536,58873
879,Group_0_Name_3,[ 12032 160512],12032,160512,35788,65536,29748
880,Group_0_Name_3,[ 12032 160768],12032,160768,60543,65536,4993
881,Group_0_Name_3,[ 12032 161024],12032,161024,65536,65536,0
882,Group_0_Name_3,[ 12032 161280],12032,161280,65536,65536,0
883,Group_0_Name_3,[ 12032 161536],12032,161536,36072,65536,29464
884,Group_0_Name_3,[ 12032 162048],12032,162048,13625,65536,51911
885,Group_0_Name_3,[ 12032 162304],12032,162304,54249,65536,11287
886,Group_0_Name_3,[ 12032 162560],12032,162560,65120,65536,416
887,Group_0_Name_3,[ 12032 162816],12032,162816,55442,65536,10094
888,Group_0_Name_3,[ 12032 163072],12032,163072,39002,65536,26534
889,Group_0_Name_3,[ 12032 163328],12032,163328,90,65536,65446
927,Group_0_Name_3,[ 12288 160000],12288,160000,25761,65536,39775
928,Group_0_Name_3,[ 12288 160256],12288,160256,62567,65536,2969
929,Group_0_Name_3,[ 12288 160512],12288,160512,65536,65536,0
930,Group_0_Name_3,[ 12288 160768],12288,160768,65536,65536,0
931,Group_0_Name_3,[ 12288 161024],12288,161024,65536,65536,0
932,Group_0_Name_3,[ 12288 161280],12288,161280,65536,65536,0
933,Group_0_Name_3,[ 12288 161536],12288,161536,61845,65536,3691
934,Group_0_Name_3,[ 12288 161792],12288,161792,1497,65536,64039
935,Group_0_Name_3,[ 12288 162048],12288,162048,30525,65536,35011
936,Group_0_Name_3,[ 12288 162304],12288,162304,65536,65536,0
937,Group_0_Name_3,[ 12288 162560],12288,162560,65536,65536,0
938,Group_0_Name_3,[ 12288 162816],12288,162816,65536,65536,0
939,Group_0_Name_3,[ 12288 163072],12288,163072,65536,65536,0
940,Group_0_Name_3,[ 12288 163328],12288,163328,37949,65536,27587
977,Group_0_Name_3,[ 12544 159488],12544,159488,152,65536,65384
978,Group_0_Name_3,[ 12544 159744],12544,159744,29409,65536,36127
979,Group_0_Name_3,[ 12544 160000],12544,160000,65524,65536,12
980,Group_0_Name_3,[ 12544 160256],12544,160256,65536,65536,0
981,Group_0_Name_3,[ 12544 160512],12544,160512,65536,65536,0
982,Group_0_Name_3,[ 12544 160768],12544,160768,65536,65536,0
983,Group_0_Name_3,[ 12544 161024],12544,161024,65536,65536,0
984,Group_0_Name_3,[ 12544 161280],12544,161280,65536,65536,0
985,Group_0_Name_3,[ 12544 161536],12544,161536,56007,65536,9529
986,Group_0_Name_3,[ 12544 161792],12544,161792,1123,65536,64413
987,Group_0_Name_3,[ 12544 162048],12544,162048,37634,65536,27902
988,Group_0_Name_3,[ 12544 162304],12544,162304,65536,65536,0
989,Group_0_Name_3,[ 12544 162560],12544,162560,65536,65536,0
990,Group_0_Name_3,[ 12544 162816],12544,162816,65536,65536,0
991,Group_0_Name_3,[ 12544 163072],12544,163072,65536,65536,0
992,Group_0_Name_3,[ 12544 163328],12544,163328,65536,65536,0
993,Group_0_Name_3,[ 12544 163584],12544,163584,19711,65536,45825
1033,Group_0_Name_3,[ 12800 158976],12800,158976,23,65536,65513
1034,Group_0_Name_3,[ 12800 159232],12800,159232,20686,65536,44850
1035,Group_0_Name_3,[ 12800 159488],12800,159488,52170,65536,13366
1036,Group_0_Name_3,[ 12800 159744],12800,159744,65536,65536,0
1037,Group_0_Name_3,[ 12800 160000],12800,160000,65536,65536,0
1038,Group_0_Name_3,[ 12800 160256],12800,160256,65536,65536,0
1039,Group_0_Name_3,[ 12800 160512],12800,160512,65536,65536,0
1040,Group_0_Name_3,[ 12800 160768],12800,160768,65536,65536,0
1041,Group_0_Name_3,[ 12800 161024],12800,161024,65536,65536,0
1042,Group_0_Name_3,[ 12800 161280],12800,161280,63891,65536,1645
1043,Group_0_Name_3,[ 12800 161536],12800,161536,7652,65536,57884
1045,Group_0_Name_3,[ 12800 162048],12800,162048,46386,65536,19150
1046,Group_0_Name_3,[ 12800 162304],12800,162304,65536,65536,0
1047,Group_0_Name_3,[ 12800 162560],12800,162560,65536,65536,0
1048,Group_0_Name_3,[ 12800 162816],12800,162816,65536,65536,0
1049,Group_0_Name_3,[ 12800 163072],12800,163072,65536,65536,0
1050,Group_0_Name_3,[ 12800 163328],12800,163328,65536,65536,0
1051,Group_0_Name_3,[ 12800 163584],12800,163584,42012,65536,23524
1091,Group_0_Name_3,[ 13056 158464],13056,158464,540,65536,64996
1092,Group_0_Name_3,[ 13056 158720],13056,158720,20737,65536,44799
1093,Group_0_Name_3,[ 13056 158976],13056,158976,49830,65536,15706
1094,Group_0_Name_3,[ 13056 159232],13056,159232,65536,65536,0
1095,Group_0_Name_3,[ 13056 159488],13056,159488,65536,65536,0
1096,Group_0_Name_3,[ 13056 159744],13056,159744,65536,65536,0
1097,Group_0_Name_3,[ 13056 160000],13056,160000,65536,65536,0
1098,Group_0_Name_3,[ 13056 160256],13056,160256,65536,65536,0
1099,Group_0_Name_3,[ 13056 160512],13056,160512,65536,65536,0
1100,Group_0_Name_3,[ 13056 160768],13056,160768,65536,65536,0
1101,Group_0_Name_3,[ 13056 161024],13056,161024,65536,65536,0
1102,Group_0_Name_3,[ 13056 161280],13056,161280,64281,65536,1255
1103,Group_0_Name_3,[ 13056 161536],13056,161536,23616,65536,41920
1104,Group_0_Name_3,[ 13056 161792],13056,161792,13514,65536,52022
1105,Group_0_Name_3,[ 13056 162048],13056,162048,63791,65536,1745
1106,Group_0_Name_3,[ 13056 162304],13056,162304,65536,65536,0
1107,Group_0_Name_3,[ 13056 162560],13056,162560,65536,65536,0
1108,Group_0_Name_3,[ 13056 162816],13056,162816,65536,65536,0
1109,Group_0_Name_3,[ 13056 163072],13056,163072,65536,65536,0
1110,Group_0_Name_3,[ 13056 163328],13056,163328,65536,65536,0
1111,Group_0_Name_3,[ 13056 163584],13056,163584,65536,65536,0
1112,Group_0_Name_3,[ 13056 163840],13056,163840,21761,65536,43775
1153,Group_0_Name_3,[ 13312 158464],13312,158464,21927,65536,43609
1154,Group_0_Name_3,[ 13312 158720],13312,158720,65536,65536,0
1155,Group_0_Name_3,[ 13312 158976],13312,158976,65536,65536,0
1156,Group_0_Name_3,[ 13312 159232],13312,159232,65536,65536,0
1157,Group_0_Name_3,[ 13312 159488],13312,159488,65536,65536,0
1158,Group_0_Name_3,[ 13312 159744],13312,159744,65536,65536,0
1159,Group_0_Name_3,[ 13312 160000],13312,160000,65536,65536,0
1160,Group_0_Name_3,[ 13312 160256],13312,160256,65536,65536,0
1161,Group_0_Name_3,[ 13312 160512],13312,160512,65536,65536,0
1162,Group_0_Name_3,[ 13312 160768],13312,160768,65536,65536,0
1163,Group_0_Name_3,[ 13312 161024],13312,161024,65536,65536,0
1164,Group_0_Name_3,[ 13312 161280],13312,161280,65536,65536,0
1165,Group_0_Name_3,[ 13312 161536],13312,161536,65536,65536,0
1166,Group_0_Name_3,[ 13312 161792],13312,161792,65536,65536,0
1167,Group_0_Name_3,[ 13312 162048],13312,162048,65536,65536,0
1168,Group_0_Name_3,[ 13312 162304],13312,162304,65536,65536,0
1169,Group_0_Name_3,[ 13312 162560],13312,162560,65536,65536,0
1170,Group_0_Name_3,[ 13312 162816],13312,162816,65536,65536,0
1171,Group_0_Name_3,[ 13312 163072],13312,163072,65536,65536,0
1172,Group_0_Name_3,[ 13312 163328],13312,163328,65536,65536,0
1173,Group_0_Name_3,[ 13312 163584],13312,163584,65536,65536,0
1174,Group_0_Name_3,[ 13312 163840],13312,163840,46409,65536,19127
1175,Group_0_Name_3,[ 13312 164096],13312,164096,17629,65536,47907
1176,Group_0_Name_3,[ 13312 164352],13312,164352,1127,65536,64409
1177,Group_0_Name_3,[ 13312 164608],13312,164608,12079,65536,53457
1178,Group_0_Name_3,[ 13312 164864],13312,164864,1752,65536,63784
1216,Group_0_Name_3,[ 13568 158464],13568,158464,37109,65536,28427
1217,Group_0_Name_3,[ 13568 158720],13568,158720,65536,65536,0
1218,Group_0_Name_3,[ 13568 158976],13568,158976,65536,65536,0
1219,Group_0_Name_3,[ 13568 159232],13568,159232,65536,65536,0
1220,Group_0_Name_3,[ 13568 159488],13568,159488,65536,65536,0
1221,Group_0_Name_3,[ 13568 159744],13568,159744,65536,65536,0
1222,Group_0_Name_3,[ 13568 160000],13568,160000,65536,65536,0
1223,Group_0_Name_3,[ 13568 160256],13568,160256,65536,65536,0
1224,Group_0_Name_3,[ 13568 160512],13568,160512,65536,65536,0
1225,Group_0_Name_3,[ 13568 160768],13568,160768,65536,65536,0
1226,Group_0_Name_3,[ 13568 161024],13568,161024,65536,65536,0
1227,Group_0_Name_3,[ 13568 161280],13568,161280,65536,65536,0
1228,Group_0_Name_3,[ 13568 161536],13568,161536,65536,65536,0
1229,Group_0_Name_3,[ 13568 161792],13568,161792,65536,65536,0
1230,Group_0_Name_3,[ 13568 162048],13568,162048,65536,65536,0
1231,Group_0_Name_3,[ 13568 162304],13568,162304,65536,65536,0
1232,Group_0_Name_3,[ 13568 162560],13568,162560,65536,65536,0
1233,Group_0_Name_3,[ 13568 162816],13568,162816,65536,65536,0
1234,Group_0_Name_3,[ 13568 163072],13568,163072,65536,65536,0
1235,Group_0_Name_3,[ 13568 163328],13568,163328,65536,65536,0
1236,Group_0_Name_3,[ 13568 163584],13568,163584,65536,65536,0
1237,Group_0_Name_3,[ 13568 163840],13568,163840,65536,65536,0
1238,Group_0_Name_3,[ 13568 164096],13568,164096,64484,65536,1052
