patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
32544,Group_0_NameAnnotation 49,[44992 23360],44992,23360,9605,65536,55931
32545,Group_0_NameAnnotation 49,[44992 23616],44992,23616,336,65536,65200
32718,Group_0_NameAnnotation 0,[45248 20800],45248,20800,3052,65536,62484
32719,Group_0_NameAnnotation 0,[45248 21056],45248,21056,4367,65536,61169
32719,Group_0_NameAnnotation 11,[45248 21056],45248,21056,385,65536,65151
32720,Group_0_NameAnnotation 11,[45248 21312],45248,21312,48,65536,65488
32720,Group_0_NameAnnotation 12,[45248 21312],45248,21312,803,65536,64733
32728,Group_0_NameAnnotation 48,[45248 23360],45248,23360,2211,65536,63325
32729,Group_0_NameAnnotation 48,[45248 23616],45248,23616,9620,65536,55916
32898,Group_0_NameAnnotation 0,[45504 19776],45504,19776,7059,65536,58477
32899,Group_0_NameAnnotation 0,[45504 20032],45504,20032,39888,65536,25648
32900,Group_0_NameAnnotation 0,[45504 20288],45504,20288,53095,65536,12441
32901,Group_0_NameAnnotation 0,[45504 20544],45504,20544,22041,65536,43495
32902,Group_0_NameAnnotation 0,[45504 20800],45504,20800,49396,65536,16140
32903,Group_0_NameAnnotation 0,[45504 21056],45504,21056,35882,65536,29654
32903,Group_0_NameAnnotation 11,[45504 21056],45504,21056,4012,65536,61524
32904,Group_0_NameAnnotation 11,[45504 21312],45504,21312,2047,65536,63489
32904,Group_0_NameAnnotation 12,[45504 21312],45504,21312,2530,65536,63006
32905,Group_0_NameAnnotation 12,[45504 21568],45504,21568,16,65536,65520
32914,Group_0_NameAnnotation 39,[45504 23872],45504,23872,8624,65536,56912
32915,Group_0_NameAnnotation 39,[45504 24128],45504,24128,10158,65536,55378
33092,Group_0_NameAnnotation 0,[45760 19776],45760,19776,11323,65536,54213
33093,Group_0_NameAnnotation 0,[45760 20032],45760,20032,38110,65536,27426
33094,Group_0_NameAnnotation 0,[45760 20288],45760,20288,65536,65536,0
33095,Group_0_NameAnnotation 0,[45760 20544],45760,20544,57657,65536,7879
33096,Group_0_NameAnnotation 0,[45760 20800],45760,20800,63092,65536,2444
33097,Group_0_NameAnnotation 0,[45760 21056],45760,21056,13459,65536,52077
33099,Group_0_NameAnnotation 13,[45760 21568],45760,21568,2858,65536,62678
33108,Group_0_NameAnnotation 40,[45760 23872],45760,23872,5373,65536,60163
33282,Group_0_NameAnnotation 2,[46016 19520],46016,19520,18100,65536,47436
33283,Group_0_NameAnnotation 1,[46016 19776],46016,19776,727,65536,64809
33283,Group_0_NameAnnotation 2,[46016 19776],46016,19776,3383,65536,62153
33284,Group_0_NameAnnotation 0,[46016 20032],46016,20032,1184,65536,64352
33284,Group_0_NameAnnotation 1,[46016 20032],46016,20032,16195,65536,49341
33285,Group_0_NameAnnotation 0,[46016 20288],46016,20288,32228,65536,33308
33286,Group_0_NameAnnotation 0,[46016 20544],46016,20544,37264,65536,28272
33287,Group_0_NameAnnotation 0,[46016 20800],46016,20800,4888,65536,60648
33288,Group_0_NameAnnotation 10,[46016 21056],46016,21056,10495,65536,55041
33469,Group_0_NameAnnotation 2,[46272 19520],46272,19520,3176,65536,62360
33469,Group_0_NameAnnotation 3,[46272 19520],46272,19520,34367,65536,31169
33470,Group_0_NameAnnotation 1,[46272 19776],46272,19776,26283,65536,39253
33470,Group_0_NameAnnotation 3,[46272 19776],46272,19776,5,65536,65531
33471,Group_0_NameAnnotation 1,[46272 20032],46272,20032,63619,65536,1917
33472,Group_0_NameAnnotation 1,[46272 20288],46272,20288,38767,65536,26769
33473,Group_0_NameAnnotation 7,[46272 20544],46272,20544,11389,65536,54147
33474,Group_0_NameAnnotation 8,[46272 20800],46272,20800,26,65536,65510
33474,Group_0_NameAnnotation 9,[46272 20800],46272,20800,9284,65536,56252
33475,Group_0_NameAnnotation 8,[46272 21056],46272,21056,158,65536,65378
33475,Group_0_NameAnnotation 10,[46272 21056],46272,21056,260,65536,65276
33660,Group_0_NameAnnotation 3,[46528 19520],46528,19520,42398,65536,23138
33661,Group_0_NameAnnotation 1,[46528 19776],46528,19776,19364,65536,46172
33661,Group_0_NameAnnotation 3,[46528 19776],46528,19776,595,65536,64941
33662,Group_0_NameAnnotation 1,[46528 20032],46528,20032,46237,65536,19299
33663,Group_0_NameAnnotation 1,[46528 20288],46528,20288,53022,65536,12514
33664,Group_0_NameAnnotation 1,[46528 20544],46528,20544,12918,65536,52618
33664,Group_0_NameAnnotation 7,[46528 20544],46528,20544,4045,65536,61491
33665,Group_0_NameAnnotation 8,[46528 20800],46528,20800,1698,65536,63838
33666,Group_0_NameAnnotation 8,[46528 21056],46528,21056,16977,65536,48559
33679,Group_0_NameAnnotation 36,[46528 24384],46528,24384,292,65536,65244
33679,Group_0_NameAnnotation 37,[46528 24384],46528,24384,260,65536,65276
33680,Group_0_NameAnnotation 37,[46528 24640],46528,24640,5500,65536,60036
33682,Group_0_NameAnnotation 38,[46528 25152],46528,25152,2747,65536,62789
33848,Group_0_NameAnnotation 34,[46784 18496],46784,18496,31144,65536,34392
33849,Group_0_NameAnnotation 34,[46784 18752],46784,18752,6327,65536,59209
33852,Group_0_NameAnnotation 3,[46784 19520],46784,19520,51,65536,65485
33853,Group_0_NameAnnotation 1,[46784 19776],46784,19776,31276,65536,34260
33854,Group_0_NameAnnotation 1,[46784 20032],46784,20032,33278,65536,32258
33855,Group_0_NameAnnotation 1,[46784 20288],46784,20288,44616,65536,20920
33856,Group_0_NameAnnotation 1,[46784 20544],46784,20544,21320,65536,44216
33857,Group_0_NameAnnotation 6,[46784 20800],46784,20800,8827,65536,56709
33870,Group_0_NameAnnotation 36,[46784 24128],46784,24128,1406,65536,64130
