patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
10884,Group_1_Name_2,[38976 87104],38976,87104,25180,65536,40356
10885,Group_1_Name_2,[38976 87360],38976,87360,12879,65536,52657
11068,Group_1_Name_2,[39232 87104],39232,87104,23697,65536,41839
11069,Group_1_Name_2,[39232 87360],39232,87360,18618,65536,46918
12886,Group_0_Name_0,[42304 99392],42304,99392,24034,65536,41502
12887,Group_0_Name_1,[42304 99648],42304,99648,12191,65536,53345
12888,Group_0_Name_1,[42304 99904],42304,99904,10701,65536,54835
12960,Group_0_Name_0,[42560 99392],42560,99392,11280,65536,54256
12961,Group_0_Name_0,[42560 99648],42560,99648,16794,65536,48742
12961,Group_0_Name_1,[42560 99648],42560,99648,12124,65536,53412
12962,Group_0_Name_1,[42560 99904],42560,99904,9209,65536,56327
