patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
27516,Group_0_Name_1,[74880 76160],74880,76160,3004,65536,62532
27517,Group_0_Name_1,[74880 76416],74880,76416,21255,65536,44281
27518,Group_0_Name_1,[74880 76672],74880,76672,5662,65536,59874
27521,Group_0_Name_2,[74880 77440],74880,77440,4867,65536,60669
27522,Group_0_Name_2,[74880 77696],74880,77696,4372,65536,61164
27523,Group_0_Name_2,[74880 77952],74880,77952,603,65536,64933
27526,Group_0_Name_1,[74880 78720],74880,78720,3133,65536,62403
27633,Group_0_Name_1,[75136 75648],75136,75648,3034,65536,62502
27634,Group_0_Name_1,[75136 75904],75136,75904,33282,65536,32254
27635,Group_0_Name_1,[75136 76160],75136,76160,49827,65536,15709
27636,Group_0_Name_1,[75136 76416],75136,76416,65536,65536,0
27637,Group_0_Name_1,[75136 76672],75136,76672,58268,65536,7268
27638,Group_0_Name_1,[75136 76928],75136,76928,1500,65536,64036
27640,Group_0_Name_2,[75136 77440],75136,77440,23596,65536,41940
27641,Group_0_Name_2,[75136 77696],75136,77696,43095,65536,22441
27642,Group_0_Name_2,[75136 77952],75136,77952,11515,65536,54021
27643,Group_0_Name_1,[75136 78208],75136,78208,11775,65536,53761
27644,Group_0_Name_1,[75136 78464],75136,78464,28627,65536,36909
27645,Group_0_Name_1,[75136 78720],75136,78720,62634,65536,2902
27646,Group_0_Name_1,[75136 78976],75136,78976,20299,65536,45237
27751,Group_0_Name_1,[75392 75392],75392,75392,3236,65536,62300
27752,Group_0_Name_1,[75392 75648],75392,75648,51613,65536,13923
27753,Group_0_Name_1,[75392 75904],75392,75904,65536,65536,0
27754,Group_0_Name_1,[75392 76160],75392,76160,65536,65536,0
27755,Group_0_Name_1,[75392 76416],75392,76416,65536,65536,0
27756,Group_0_Name_1,[75392 76672],75392,76672,65536,65536,0
27757,Group_0_Name_1,[75392 76928],75392,76928,22730,65536,42806
