patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
10002,Group_0_Name_0,[ 53824 119552],53824,119552,4038,65536,61498
10064,Group_0_Name_0,[ 54080 119552],54080,119552,34765,65536,30771
10065,Group_0_Name_0,[ 54080 119808],54080,119808,21538,65536,43998
10066,Group_0_Name_0,[ 54080 120064],54080,120064,337,65536,65199
10125,Group_0_Name_0,[ 54336 119552],54336,119552,724,65536,64812
10126,Group_0_Name_0,[ 54336 119808],54336,119808,45050,65536,20486
10127,Group_0_Name_0,[ 54336 120064],54336,120064,60780,65536,4756
10128,Group_0_Name_0,[ 54336 120320],54336,120320,17705,65536,47831
10185,Group_0_Name_0,[ 54592 119808],54592,119808,2336,65536,63200
10186,Group_0_Name_0,[ 54592 120064],54592,120064,30077,65536,35459
10187,Group_0_Name_0,[ 54592 120320],54592,120320,52911,65536,12625
10188,Group_0_Name_0,[ 54592 120576],54592,120576,7103,65536,58433
