patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
10479,Group_0_Name_1,[ 33664 197312],33664,197312,9047,65536,56489
10480,Group_0_Name_1,[ 33664 197568],33664,197568,35227,65536,30309
10481,Group_0_Name_1,[ 33664 197824],33664,197824,931,65536,64605
10564,Group_0_Name_1,[ 33920 197312],33920,197312,42470,65536,23066
10565,Group_0_Name_1,[ 33920 197568],33920,197568,65536,65536,0
10566,Group_0_Name_1,[ 33920 197824],33920,197824,10511,65536,55025
10648,Group_0_Name_1,[ 34176 197056],34176,197056,4177,65536,61359
10649,Group_0_Name_1,[ 34176 197312],34176,197312,64230,65536,1306
10650,Group_0_Name_1,[ 34176 197568],34176,197568,64227,65536,1309
10651,Group_0_Name_1,[ 34176 197824],34176,197824,2938,65536,62598
10732,Group_0_Name_1,[ 34432 197056],34432,197056,11782,65536,53754
10733,Group_0_Name_1,[ 34432 197312],34432,197312,65536,65536,0
10734,Group_0_Name_1,[ 34432 197568],34432,197568,53419,65536,12117
10817,Group_0_Name_1,[ 34688 197056],34688,197056,8427,65536,57109
10818,Group_0_Name_1,[ 34688 197312],34688,197312,65536,65536,0
10819,Group_0_Name_1,[ 34688 197568],34688,197568,32312,65536,33224
10902,Group_0_Name_1,[ 34944 197056],34944,197056,12284,65536,53252
10903,Group_0_Name_1,[ 34944 197312],34944,197312,25491,65536,40045
10904,Group_0_Name_1,[ 34944 197568],34944,197568,1010,65536,64526
11628,Group_0_Name_2,[ 37248 196544],37248,196544,20654,65536,44882
11629,Group_0_Name_2,[ 37248 196800],37248,196800,5154,65536,60382
11705,Group_0_Name_2,[ 37504 196544],37504,196544,56127,65536,9409
11706,Group_0_Name_2,[ 37504 196800],37504,196800,34915,65536,30621
11782,Group_0_Name_2,[ 37760 196288],37760,196288,6762,65536,58774
11783,Group_0_Name_2,[ 37760 196544],37760,196544,65399,65536,137
11784,Group_0_Name_2,[ 37760 196800],37760,196800,45899,65536,19637
11860,Group_0_Name_2,[ 38016 196288],38016,196288,11031,65536,54505
11861,Group_0_Name_2,[ 38016 196544],38016,196544,65536,65536,0
11862,Group_0_Name_2,[ 38016 196800],38016,196800,27199,65536,38337
11936,Group_0_Name_2,[ 38272 196288],38272,196288,110,65536,65426
11937,Group_0_Name_2,[ 38272 196544],38272,196544,37364,65536,28172
11938,Group_0_Name_2,[ 38272 196800],38272,196800,3137,65536,62399
19145,Group_0_Name_0,[ 47232 151488],47232,151488,11216,65536,54320
19146,Group_0_Name_0,[ 47232 151744],47232,151744,1784,65536,63752
19205,Group_0_Name_0,[ 47488 151488],47488,151488,35328,65536,30208
19206,Group_0_Name_0,[ 47488 151744],47488,151744,59945,65536,5591
19207,Group_0_Name_0,[ 47488 152000],47488,152000,11214,65536,54322
19264,Group_0_Name_0,[ 47744 151488],47744,151488,33909,65536,31627
19265,Group_0_Name_0,[ 47744 151744],47744,151744,65536,65536,0
19266,Group_0_Name_0,[ 47744 152000],47744,152000,59195,65536,6341
19267,Group_0_Name_0,[ 47744 152256],47744,152256,8767,65536,56769
19326,Group_0_Name_0,[ 48000 151488],48000,151488,27291,65536,38245
19327,Group_0_Name_0,[ 48000 151744],48000,151744,65536,65536,0
19328,Group_0_Name_0,[ 48000 152000],48000,152000,65536,65536,0
19329,Group_0_Name_0,[ 48000 152256],48000,152256,43338,65536,22198
19392,Group_0_Name_0,[ 48256 151488],48256,151488,2151,65536,63385
19393,Group_0_Name_0,[ 48256 151744],48256,151744,61517,65536,4019
19394,Group_0_Name_0,[ 48256 152000],48256,152000,65536,65536,0
19395,Group_0_Name_0,[ 48256 152256],48256,152256,63437,65536,2099
19396,Group_0_Name_0,[ 48256 152512],48256,152512,2782,65536,62754
19458,Group_0_Name_0,[ 48512 151744],48512,151744,39779,65536,25757
19459,Group_0_Name_0,[ 48512 152000],48512,152000,65536,65536,0
19460,Group_0_Name_0,[ 48512 152256],48512,152256,65536,65536,0
19461,Group_0_Name_0,[ 48512 152512],48512,152512,17019,65536,48517
19526,Group_0_Name_0,[ 48768 151744],48768,151744,24001,65536,41535
19527,Group_0_Name_0,[ 48768 152000],48768,152000,65536,65536,0
19528,Group_0_Name_0,[ 48768 152256],48768,152256,65536,65536,0
19529,Group_0_Name_0,[ 48768 152512],48768,152512,24329,65536,41207
19597,Group_0_Name_0,[ 49024 151744],49024,151744,1134,65536,64402
19598,Group_0_Name_0,[ 49024 152000],49024,152000,57599,65536,7937
19599,Group_0_Name_0,[ 49024 152256],49024,152256,65536,65536,0
19600,Group_0_Name_0,[ 49024 152512],49024,152512,23202,65536,42334
19675,Group_0_Name_0,[ 49280 152000],49280,152000,10438,65536,55098
19676,Group_0_Name_0,[ 49280 152256],49280,152256,37795,65536,27741
19677,Group_0_Name_0,[ 49280 152512],49280,152512,4457,65536,61079
