patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
5304,Group_0_NameTumor2,[36544 48128],36544,48128,7880,65536,57656
5305,Group_0_NameTumor2,[36544 48384],36544,48384,20525,65536,45011
49670,Group_0_NameTumor1,[74880 30976],74880,30976,2401,65536,63135
49805,Group_0_NameTumor1,[75136 29184],75136,29184,11059,65536,54477
49806,Group_0_NameTumor1,[75136 29440],75136,29440,51187,65536,14349
49807,Group_0_NameTumor1,[75136 29696],75136,29696,61333,65536,4203
49808,Group_0_NameTumor1,[75136 29952],75136,29952,50147,65536,15389
49809,Group_0_NameTumor1,[75136 30208],75136,30208,46151,65536,19385
49810,Group_0_NameTumor1,[75136 30464],75136,30464,55935,65536,9601
49811,Group_0_NameTumor1,[75136 30720],75136,30720,50474,65536,15062
49812,Group_0_NameTumor1,[75136 30976],75136,30976,63885,65536,1651
49813,Group_0_NameTumor1,[75136 31232],75136,31232,35548,65536,29988
49814,Group_0_NameTumor1,[75136 31488],75136,31488,29154,65536,36382
49815,Group_0_NameTumor1,[75136 31744],75136,31744,51448,65536,14088
49816,Group_0_NameTumor1,[75136 32000],75136,32000,9770,65536,55766
49945,Group_0_NameTumor1,[75392 29184],75392,29184,50419,65536,15117
49946,Group_0_NameTumor1,[75392 29440],75392,29440,65536,65536,0
49947,Group_0_NameTumor1,[75392 29696],75392,29696,65536,65536,0
49948,Group_0_NameTumor1,[75392 29952],75392,29952,65536,65536,0
49949,Group_0_NameTumor1,[75392 30208],75392,30208,65536,65536,0
49950,Group_0_NameTumor1,[75392 30464],75392,30464,65536,65536,0
49951,Group_0_NameTumor1,[75392 30720],75392,30720,65536,65536,0
49952,Group_0_NameTumor1,[75392 30976],75392,30976,65536,65536,0
49953,Group_0_NameTumor1,[75392 31232],75392,31232,65536,65536,0
49954,Group_0_NameTumor1,[75392 31488],75392,31488,65536,65536,0
49955,Group_0_NameTumor1,[75392 31744],75392,31744,65536,65536,0
49956,Group_0_NameTumor1,[75392 32000],75392,32000,60962,65536,4574
