patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
63,Group_0_Name_0,[ 12160 153920],12160,153920,10579,65536,54957
64,Group_0_Name_0,[ 12160 154176],12160,154176,40989,65536,24547
65,Group_0_Name_0,[ 12160 154432],12160,154432,54494,65536,11042
66,Group_0_Name_0,[ 12160 154688],12160,154688,2585,65536,62951
100,Group_0_Name_0,[ 12416 153920],12416,153920,51339,65536,14197
101,Group_0_Name_0,[ 12416 154176],12416,154176,56889,65536,8647
102,Group_0_Name_0,[ 12416 154432],12416,154432,8462,65536,57074
139,Group_0_Name_0,[ 12672 153920],12672,153920,128,65536,65408
816,Group_0_Name_1,[ 16256 153408],16256,153408,14945,65536,50591
817,Group_0_Name_1,[ 16256 153664],16256,153664,31826,65536,33710
818,Group_0_Name_1,[ 16256 153920],16256,153920,4877,65536,60659
870,Group_0_Name_1,[ 16512 153408],16512,153408,44152,65536,21384
871,Group_0_Name_1,[ 16512 153664],16512,153664,65536,65536,0
872,Group_0_Name_1,[ 16512 153920],16512,153920,11616,65536,53920
925,Group_0_Name_1,[ 16768 153408],16768,153408,7354,65536,58182
926,Group_0_Name_1,[ 16768 153664],16768,153664,48404,65536,17132
927,Group_0_Name_1,[ 16768 153920],16768,153920,5201,65536,60335
978,Group_0_Name_1,[ 17024 153664],17024,153664,189,65536,65347
