patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
6717,Group_0_NameAnnotation 0,[28224 51840],28224,51840,15518,65536,50018
6718,Group_0_NameAnnotation 0,[28224 52096],28224,52096,32330,65536,33206
6719,Group_0_NameAnnotation 0,[28224 52352],28224,52352,53437,65536,12099
6720,Group_0_NameAnnotation 0,[28224 52608],28224,52608,23574,65536,41962
6778,Group_0_NameAnnotation 0,[28480 50048],28480,50048,10196,65536,55340
6779,Group_0_NameAnnotation 0,[28480 50304],28480,50304,26641,65536,38895
6784,Group_0_NameAnnotation 0,[28480 51584],28480,51584,40272,65536,25264
6785,Group_0_NameAnnotation 0,[28480 51840],28480,51840,65536,65536,0
6786,Group_0_NameAnnotation 0,[28480 52096],28480,52096,65536,65536,0
6787,Group_0_NameAnnotation 0,[28480 52352],28480,52352,65536,65536,0
6788,Group_0_NameAnnotation 0,[28480 52608],28480,52608,42375,65536,23161
6789,Group_0_NameAnnotation 0,[28480 52864],28480,52864,3672,65536,61864
6790,Group_0_NameAnnotation 0,[28480 53120],28480,53120,3425,65536,62111
6791,Group_0_NameAnnotation 0,[28480 53376],28480,53376,2426,65536,63110
6850,Group_0_NameAnnotation 0,[28736 50048],28736,50048,16884,65536,48652
6851,Group_0_NameAnnotation 0,[28736 50304],28736,50304,53198,65536,12338
6852,Group_0_NameAnnotation 0,[28736 50560],28736,50560,21882,65536,43654
6853,Group_0_NameAnnotation 0,[28736 50816],28736,50816,36900,65536,28636
6854,Group_0_NameAnnotation 0,[28736 51072],28736,51072,1891,65536,63645
6855,Group_0_NameAnnotation 0,[28736 51328],28736,51328,26363,65536,39173
6856,Group_0_NameAnnotation 0,[28736 51584],28736,51584,65488,65536,48
6857,Group_0_NameAnnotation 0,[28736 51840],28736,51840,65536,65536,0
6858,Group_0_NameAnnotation 0,[28736 52096],28736,52096,65536,65536,0
6859,Group_0_NameAnnotation 0,[28736 52352],28736,52352,65536,65536,0
6860,Group_0_NameAnnotation 0,[28736 52608],28736,52608,60658,65536,4878
6861,Group_0_NameAnnotation 0,[28736 52864],28736,52864,59396,65536,6140
6862,Group_0_NameAnnotation 0,[28736 53120],28736,53120,52913,65536,12623
6863,Group_0_NameAnnotation 0,[28736 53376],28736,53376,8680,65536,56856
6919,Group_0_NameAnnotation 0,[28992 50048],28992,50048,7129,65536,58407
6920,Group_0_NameAnnotation 0,[28992 50304],28992,50304,26777,65536,38759
6921,Group_0_NameAnnotation 0,[28992 50560],28992,50560,57524,65536,8012
6922,Group_0_NameAnnotation 0,[28992 50816],28992,50816,64873,65536,663
6923,Group_0_NameAnnotation 0,[28992 51072],28992,51072,51622,65536,13914
6924,Group_0_NameAnnotation 0,[28992 51328],28992,51328,65536,65536,0
6925,Group_0_NameAnnotation 0,[28992 51584],28992,51584,65536,65536,0
6926,Group_0_NameAnnotation 0,[28992 51840],28992,51840,65536,65536,0
