patch_id,annotation_name,patch_top_left,patch_top_left_x,patch_top_left_y,ill_cells_area,patch_area,not_ill_area
14235,Group_0_NameAnnotation 7,[50816 93632],50816,93632,2489,65536,63047
14236,Group_0_NameAnnotation 7,[50816 93888],50816,93888,401,65536,65135
14354,Group_0_NameAnnotation 7,[51072 93120],51072,93120,48,65536,65488
14355,Group_0_NameAnnotation 7,[51072 93376],51072,93376,14985,65536,50551
14356,Group_0_NameAnnotation 7,[51072 93632],51072,93632,58211,65536,7325
14357,Group_0_NameAnnotation 7,[51072 93888],51072,93888,12405,65536,53131
14473,Group_0_NameAnnotation 7,[51328 92608],51328,92608,1461,65536,64075
14474,Group_0_NameAnnotation 7,[51328 92864],51328,92864,27937,65536,37599
14475,Group_0_NameAnnotation 7,[51328 93120],51328,93120,61009,65536,4527
14476,Group_0_NameAnnotation 7,[51328 93376],51328,93376,44477,65536,21059
14477,Group_0_NameAnnotation 4,[51328 93632],51328,93632,8870,65536,56666
14477,Group_0_NameAnnotation 7,[51328 93632],51328,93632,5308,65536,60228
14478,Group_0_NameAnnotation 4,[51328 93888],51328,93888,1313,65536,64223
14479,Group_0_NameAnnotation 4,[51328 94144],51328,94144,44192,65536,21344
14480,Group_0_NameAnnotation 4,[51328 94400],51328,94400,12983,65536,52553
14590,Group_0_NameAnnotation 3,[51584 92096],51584,92096,25542,65536,39994
14591,Group_0_NameAnnotation 3,[51584 92352],51584,92352,44815,65536,20721
14592,Group_0_NameAnnotation 3,[51584 92608],51584,92608,14195,65536,51341
14592,Group_0_NameAnnotation 7,[51584 92608],51584,92608,6735,65536,58801
14593,Group_0_NameAnnotation 7,[51584 92864],51584,92864,6425,65536,59111
14594,Group_0_NameAnnotation 7,[51584 93120],51584,93120,11402,65536,54134
14596,Group_0_NameAnnotation 4,[51584 93632],51584,93632,13201,65536,52335
14597,Group_0_NameAnnotation 4,[51584 93888],51584,93888,54912,65536,10624
14598,Group_0_NameAnnotation 4,[51584 94144],51584,94144,47451,65536,18085
14599,Group_0_NameAnnotation 4,[51584 94400],51584,94400,11553,65536,53983
14704,Group_0_NameAnnotation 0,[51840 91584],51840,91584,729,65536,64807
14705,Group_0_NameAnnotation 0,[51840 91840],51840,91840,37387,65536,28149
14706,Group_0_NameAnnotation 0,[51840 92096],51840,92096,404,65536,65132
14706,Group_0_NameAnnotation 2,[51840 92096],51840,92096,3360,65536,62176
14706,Group_0_NameAnnotation 3,[51840 92096],51840,92096,17785,65536,47751
14707,Group_0_NameAnnotation 2,[51840 92352],51840,92352,2998,65536,62538
14707,Group_0_NameAnnotation 3,[51840 92352],51840,92352,7665,65536,57871
14708,Group_0_NameAnnotation 3,[51840 92608],51840,92608,698,65536,64838
14713,Group_0_NameAnnotation 4,[51840 93888],51840,93888,20380,65536,45156
14714,Group_0_NameAnnotation 4,[51840 94144],51840,94144,59052,65536,6484
14715,Group_0_NameAnnotation 4,[51840 94400],51840,94400,762,65536,64774
14820,Group_0_NameAnnotation 0,[52096 91328],52096,91328,8100,65536,57436
14821,Group_0_NameAnnotation 0,[52096 91584],52096,91584,31646,65536,33890
14822,Group_0_NameAnnotation 0,[52096 91840],52096,91840,31033,65536,34503
14823,Group_0_NameAnnotation 1,[52096 92096],52096,92096,2436,65536,63100
14823,Group_0_NameAnnotation 2,[52096 92096],52096,92096,11802,65536,53734
14824,Group_0_NameAnnotation 1,[52096 92352],52096,92352,24063,65536,41473
14824,Group_0_NameAnnotation 2,[52096 92352],52096,92352,1821,65536,63715
14825,Group_0_NameAnnotation 1,[52096 92608],52096,92608,16692,65536,48844
14830,Group_0_NameAnnotation 4,[52096 93888],52096,93888,15365,65536,50171
14831,Group_0_NameAnnotation 4,[52096 94144],52096,94144,64292,65536,1244
14832,Group_0_NameAnnotation 4,[52096 94400],52096,94400,56060,65536,9476
14833,Group_0_NameAnnotation 4,[52096 94656],52096,94656,3466,65536,62070
14936,Group_0_NameAnnotation 0,[52352 91328],52352,91328,379,65536,65157
14937,Group_0_NameAnnotation 0,[52352 91584],52352,91584,22318,65536,43218
14938,Group_0_NameAnnotation 0,[52352 91840],52352,91840,197,65536,65339
14938,Group_0_NameAnnotation 1,[52352 91840],52352,91840,24151,65536,41385
14939,Group_0_NameAnnotation 1,[52352 92096],52352,92096,58012,65536,7524
14940,Group_0_NameAnnotation 1,[52352 92352],52352,92352,27072,65536,38464
